Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,-9999
679,William Gholston,TAM,27,DE,16,2,,,0,,,,,,,0,1,10,7,3,1,7,,GholWi00
680,Najee Goode,IND,29,LB,16,0,1,16,0,16,1,,,,,0,0,16,7,9,0,0,,GoodNa00
681,Rasheem Green,SEA,21,DE,10,0,,,0,,,,,,,0,1,9,7,2,1,1,,GreeRa01
682,Nicholas Grigsby,2TM,26,LB,12,0,,,0,,,,,,,,0,10,7,3,1,1,,GrigNi01
683,Trey Hendrickson,NOR,24,LB,5,0,,,0,,,,,,,,0,8,7,1,0,4,,HendTr00
684,Buddy Howell,HOU,22,RB,15,0,,,0,,,1,0,1,0,0,0,9,7,2,0,0,,HoweGr00
685,Mike Hull,MIA,27,LB,8,1,,,0,,,,,,,,0,9,7,2,0,0,,HullMi01
686,Isaiah Irving,CHI,24,LB,13,0,,,0,,,,,,,0,1,8,7,1,1,3,,IrviIs00
687,Justin Jones,LAC,22,DT,15,0,,,0,,,,,,,0,0.5,17,7,10,0,1,,JoneJu03
688,Peter Kalambayi,HOU,23,LB,15,0,,,0,,,,,,,,0,13,7,6,0,0,,KalaPe00
689,Brandon King,NWE,25,DB,15,0,,,0,,,,,,,,0,12,7,5,0,0,,KingBr02
690,Shalom Luani,SEA,24,DB,12,0,,,0,,,,,,,,0,9,7,2,0,1,,LuanSh00
691,Stacy McGee,WAS,28,DT,8,1,,,0,,,,,,,0,1,9,7,2,1,1,,McGeSt01
692,Rodney McLeod,PHI,28,DB,3,3,0,0,0,0,4,,,,,,0,10,7,3,0,0,,McLeRo00
693,Steven Means,ATL,28,DE,8,4,,,0,,,,,,,0,1,14,7,7,3,1,,MeanSt00
694,Quenton Meeks,JAX,21,DB,8,1,0,0,0,0,2,,,,,0,0,8,7,1,0,0,,MeekQu00
695,A.J. Moore,HOU,23,DB,16,0,,,0,,,0,0,1,0,0,0,11,7,4,0,0,,MoorA.00
696,Corey Moore,IND,25,DB,15,0,1,0,0,0,1,,,,,0,0,12,7,5,0,0,,MoorCo00
697,Ben Niemann,KAN,23,LB,14,1,,,0,,,,,,,,0,10,7,3,0,0,,NiemBe00
698,Rashard Robinson,NYJ,23,DB,10,1,,,0,,,0,0,1,0,0,0,8,7,1,0,0,,RobiRa00
699,Matthew Slater,NWE,33,WR,16,0,,,0,,,,,,,0,0,11,7,4,0,0,,SlatMa00
700,Chandon Sullivan,PHI,22,DB,5,1,,,0,,,,,,,,0,7,7,0,0,0,,SullCh00
701,Joe Thomas,DAL,27,LB,10,0,,,0,,,,,,,,0,14,7,7,1,0,,ThomJo04
702,Tavierre Thomas,CLE,22,DB,13,0,,,0,,,,,,,,0,8,7,1,0,0,,ThomTa01
703,Brynden Trawick,TEN,29,DB,16,0,,,0,,,,,,,,0,8,7,1,0,1,,TrawBr00
704,Zach Vigil,WAS,27,LB,14,0,,,0,,,,,,,,0,10,7,3,0,0,,VigiZa00
705,Anthony Zettel,CLE,26,DE,15,0,,,0,,,,,,,,0,14,7,7,3,0,,ZettAn00
706,Connor Barwin,NYG,32,DE,15,3,0,0,0,0,4,,,,,0,1,12,6,6,1,4,,BarwCo99
707,Tarell Basham,2TM,24,DE,11,1,,,0,,,,,,,,0,8,6,2,0,2,,BashTa00
708,Tyus Bowser,BAL,23,LB,15,0,,,0,,,,,,,0,0.5,11,6,5,1,1,,BowsTy00
709,James Burgess,CLE,24,LB,3,2,,,0,,,,,,,,0,8,6,2,1,0,,BurgJa01
710,Vernon Butler,CAR,24,DT,14,0,,,0,,,0,0,1,0,0,0.5,19,6,13,0,4,,ButlVe00
711,Shilique Calhoun,OAK,26,DE,7,0,,,0,,,,,,,,0,12,6,6,2,1,,CalhSh00
712,Derrick Coleman,ARI,28,RB,16,4,,,0,,,,,,,0,0,7,6,1,0,0,,ColeDe00
713,Jordan Dangerfield,PIT,28,DB,16,1,,,0,,,0,0,1,0,0,0,7,6,1,0,0,,DangJo00
714,Nick Dzubnar,LAC,27,LB,16,0,,,0,,,,,,,,0,10,6,4,0,0,,DzubNi00
715,Duke Ejiofor,HOU,23,DE,12,0,0,0,0,0,2,0,0,1,0,0,1,9,6,3,1,2,,EjioDu00
716,John Franklin-Myers,LAR,22,DT,16,0,,,0,,,1,0,1,0,0,2,10,6,4,0,0,,FranJo02
717,Russell Gage,ATL,22,WR,15,0,,,0,,,,,,,0,0,7,6,1,0,0,,GageRu00
718,Ryan Glasgow,CIN,25,DT,3,0,,,0,,,,,,,,0,11,6,5,1,1,,GlasRy00
719,Andre Hal,HOU,26,DB,8,2,3,2,0,2,5,,,,,0,0,13,6,7,0,0,,HalxAn00
720,Vernon Hargreaves III,TAM,23,DB,1,1,0,0,0,0,1,1,,,,,0,7,6,1,0,0,,HargVe00
721,Andy Janovich,DEN,25,FB,16,7,,,0,,,,,,,0,0,7,6,1,0,0,,JanoAn00
722,Jaleel Johnson,MIN,24,DT,16,1,,,0,,,1,0,0,0,0,0.5,13,6,7,1,2,,JohnJa09
723,Deon Lacey,BUF,28,LB,16,0,,,0,,,,,,,,0,8,6,2,0,0,,LaceDe00
724,Arthur Maulet,2TM,25,DB,6,1,,,0,,,,,,,,0,9,6,3,0,0,,MaulAr00
725,Lerentee McCray,JAX,28,LB,13,0,,,0,,,,,,,0,1,9,6,3,1,2,,McCrLe01
726,Raheem Mostert,SFO,26,RB,9,0,,,0,,,0,1,0,0,0,0,6,6,0,0,0,,MostRa00
727,Roosevelt Nix,PIT,26,RB,16,0,,,0,,,1,0,1,0,0,0,7,6,1,0,0,,NixxRo01
728,Efe Obada,CAR,26,DE,10,0,1,0,0,0,2,,,,,0,2,8,6,2,2,7,,ObadEf00
729,Olsen Pierre,ARI,27,DE,10,1,,,0,,,,,,,,0,12,6,6,1,1,,PierOl00
730,Kevin Pierre-Louis,NYJ,27,LB,9,0,,,0,,,1,0,0,0,0,1,7,6,1,1,2,,PierKe00
731,Lenzy Pipkins,2TM,25,DB,3,1,,,0,,,,,,,,0,9,6,3,0,0,,PipkLe00
732,Tyvis Powell,SFO,24,DB,7,1,,,0,,,1,,,,,0,6,6,0,0,0,,PoweTy01
733,Brian Price,2TM,24,DT,13,1,,,0,,,,,,,,0,12,6,6,1,0,,PricBr00
734,Shane Ray,DEN,25,DE,11,0,0,0,0,0,1,1,0,0,0,0,1,10,6,4,1,1,,RayxSh00
735,Caraun Reid,DAL,27,DT,10,1,,,0,,,1,0,0,0,0,0.5,10,6,4,1,3,,ReidCa00
736,Christian Ringo,2TM,26,DE,6,0,,,0,,,,,,,0,1.5,10,6,4,2,3,,RingCh00
737,Daniel Ross,DAL,25,DT,13,0,,,0,,,1,0,1,0,0,1,14,6,8,3,7,,RossDa02
738,Tim Settle,WAS,21,DT,16,0,,,0,,,,,,,,0,8,6,2,1,0,,SettTi00
739,Taylor Stallworth,NOR,23,DT,14,0,,,0,,,0,0,1,0,0,1,8,6,2,1,1,,StalTa00
740,Josh Tupou,CIN,24,NT,6,0,,,0,,,,,,,,0,9,6,3,0,0,,TupoJo00
741,Justin Watson,TAM,22,WR,12,0,,,0,,,,,,,0,0,6,6,0,0,0,,WatsJu01
742,J.J. Wilcox,2TM,27,DB,7,0,,,0,,,,,,,,0,7,6,1,0,0,,WilcJ.00
743,Tim Williams,BAL,25,DE,7,0,,,0,,,,,,,0,2,10,6,4,3,3,,WillTi00
744,Brandon Wilson,CIN,24,RB,16,0,,,0,,,,,,,0,0,11,6,5,0,0,,WilsBr01
745,Anthony Averett,BAL,24,DB,11,0,0,0,0,0,2,,,,,,0,5,5,0,0,0,,AverAn00
746,Noah Brown,DAL,22,WR,8,2,,,0,,,,,,,0,0,5,5,0,0,0,,BrowNo00
747,Maurice Canady,BAL,24,DB,7,0,,,0,,,,,,,,0,5,5,0,0,0,,CanaMa00
748,Garrett Celek,SFO,30,TE,15,1,,,0,,,,,,,0,0,5,5,0,0,0,,CeleGa00
749,DJ Chark,JAX,22,WR,11,0,,,0,,,0,1,1,6,0,0,5,5,0,0,0,,CharDJ00
750,Cody Davis,JAX,29,DB,16,0,,,0,,,,,,,,0,10,5,5,0,0,,DaviCo02
751,Jalen Davis,MIA,22,DB,3,0,,,0,,,1,0,0,0,0,1,6,5,1,1,2,,DaviJa06
752,Keionta Davis,NWE,24,DE,6,3,,,0,,,,,,,,0,6,5,1,3,2,,DaviKe03
753,Patrick DiMarco,BUF,29,FB,16,5,,,0,,,2,0,0,0,0,0,5,5,0,0,0,,DiMaPa00
754,Antonio Hamilton,NYG,25,DB,13,0,,,0,,,,,,,,0,6,5,1,0,0,,HamiAn01
755,Andre Holmes,2TM,30,WR,15,3,,,0,,,,,,,0,0,5,5,0,0,0,,HolmAn00
756,Kerry Hyder,DET,27,DE,7,0,,,0,,,,,,,0,1,6,5,1,1,2,,HydeKe01
757,Malik Jefferson,CIN,22,LB,12,0,,,0,,,,,,,,0,10,5,5,0,0,,JeffMa00
758,Cyrus Jones,2TM,25,DB,13,0,,,0,,,0,1,0,0,0,0,8,5,3,0,0,,JoneCy00
759,Taiwan Jones,BUF,30,RB,6,0,,,0,,,,,,,0,0,5,5,0,0,0,,JoneTa00
760,Marcus Kemp,KAN,23,WR,16,0,,,0,,,,,,,0,0,6,5,1,0,0,,KempMa00
761,Miles Killebrew,DET,25,DB,16,0,,,0,,,,,,,,0,7,5,2,0,0,,KillMi00
762,Bennie Logan,TEN,29,DT,15,0,,,0,,,,,,,,0,14,5,9,0,0,,LogaBe00
763,R.J. McIntosh,NYG,22,DT,6,0,,,0,,,,,,,,0,5,5,0,0,1,,McInR.00
764,Christopher Milton,IND,26,DB,15,0,,,0,,,0,0,1,0,0,0,10,5,5,0,0,,MiltCh00
765,Tim Patrick,DEN,25,WR,16,4,,,0,,,0,2,0,0,0,0,7,5,2,0,0,,PatrTi00
766,Eddie Pleasant,2TM,30,DB,6,1,,,0,,,,,,,,0,8,5,3,1,0,,PleaEd00
767,LaRoy Reynolds,PHI,28,LB,16,0,,,0,,,,,,,,0,6,5,1,0,0,,ReynLa00
768,Hassan Ridgeway,IND,24,DT,5,0,,,0,,,,,,,,0,6,5,1,1,0,,RidgHa00
769,Patrick Robinson,NOR,31,DB,3,1,,,0,,,,,,,,0,6,5,1,0,0,,RobiPa99
770,Curtis Samuel,CAR,22,WR,13,8,,,0,,,0,1,0,0,0,0,5,5,0,0,0,,SamuCu00
771,Nathan Shepherd,NYJ,25,RDE,16,5,,,0,,,,,,,,0,15,5,10,1,5,,ShepNa00
772,Kelvin Sheppard,DET,30,LB,7,1,,,0,,,,,,,,0,5,5,0,0,0,,ShepKe00
773,Maurice Smith,MIA,23,DB,7,0,0,0,0,0,1,,,,,,0,5,5,0,0,0,,SmitMa04
774,Shamarko Thomas,DEN,27,DB,6,0,,,0,,,,,,,,0,7,5,2,0,0,,ThomSh00
775,Neiko Thorpe,SEA,28,DB,12,0,,,0,,,0,0,1,0,0,0,7,5,2,0,0,,ThorNe00
776,Joe Walker,ARI,26,LB,14,0,,,0,,,,,,,,0,7,5,2,0,0,,WalkJo01
777,Charles Washington,DET,25,DB,13,0,,,0,,,,,,,,0,6,5,1,0,0,,WashCh01
778,Ethan Westbrooks,LAR,28,DE,16,0,0,0,0,0,1,,,,,0,1,8,5,3,1,2,,WestEt00
779,Bobo Wilson,TAM,23,WR,5,0,,,0,,,,,,,0,0,5,5,0,0,0,,WilsJe00
780,Adonis Alexander,WAS,22,DB,9,0,,,0,,,,,,,,0,4,4,0,0,0,,AlexAd00
781,Michael Bennett,ATL,25,DT,2,0,,,0,,,,,,,,0,5,4,1,1,0,,BennMi01
782,Brandon Bolden,MIA,28,RB,16,0,,,0,,,0,1,0,0,0,0,6,4,2,0,0,,BoldBr00
783,Tashawn Bower,MIN,23,DE,5,0,,,0,,,,,,,,0,6,4,2,1,0,,BoweTa00
784,Beau Brinkley,TEN,28,LS,16,0,,,0,,,,,,,,0,5,4,1,0,0,,BrinBe00
785,Deante Burton,2TM,24,WR,3,0,,,0,,,1,,,,,0,5,4,1,0,0,,BurtDe00
786,Bryan Cox Jr.,CAR,24,DE,11,0,,,0,,,,,,,,0,10,4,6,1,1,,CoxxBr01
787,Brock Coyle,SFO,28,LB,1,1,,,0,,,,,,,,0,6,4,2,0,0,,CoylBr00
788,Benny Cunningham,CHI,28,RB,15,0,,,0,,,,,,,0,0,4,4,0,0,0,,CunnBe01
789,Donte Deayon,NYG,24,DB,4,0,0,0,0,0,2,0,0,1,0,0,0,6,4,2,0,0,,DeayDo01
790,Dominique Easley,LAR,26,DT,3,3,,,0,,,,,,,,0,4,4,0,0,0,,EaslDo00
791,Nate Ebner,NWE,30,DB,15,0,,,0,,,,,,,,0,13,4,9,0,0,,EbneNa00
792,Ukeme Eligwe,NYG,24,LB,10,0,0,0,0,0,1,,,,,,0,7,4,3,0,0,,EligUk00
793,Raven Greene,GNB,23,DB,8,0,0,0,0,0,1,1,0,0,0,0,1,5,4,1,1,1,,GreeRa02
794,William Hayes,MIA,33,DE,3,0,,,0,,,,,,,0,2,4,4,0,3,2,,HayeWi99
795,Taysom Hill,NOR,28,QB,16,4,,,0,,,0,1,0,-2,0,0,6,4,2,0,0,,HillTa00
796,KhaDarel Hodge,LAR,23,WR,14,0,,,0,,,,,,,0,0,5,4,1,0,0,,HodgKh00
797,Evander Hood,2TM,31,DT,13,0,0,0,0,0,1,,,,,,0,9,4,5,0,0,,HoodEv99
798,Jarvis Jenkins,KAN,30,DT,12,0,,,0,,,,,,,,0,6,4,2,0,0,,JenkJa01
799,Andy Jones,DET,24,WR,8,3,,,0,,,,,,,0,0,4,4,0,0,0,,JoneAn01
800,Joshua Kalu,TEN,23,DB,5,0,,,0,,,,,,,,0,4,4,0,0,0,,KaluJo00
801,Darius Kilgo,TEN,27,DE,11,0,,,0,,,,,,,,0,5,4,1,0,0,,KilgDa01
802,Kenny Ladler,2TM,26,DB,8,0,,,0,,,,,,,,0,9,4,5,0,1,,LadlKe00
803,Justin Lawler,LAR,24,DE,16,0,,,0,,,,,,,,0,6,4,2,1,0,,LawlJu00
804,Carl Lawson,CIN,23,LB,7,0,,,0,,,,,,,0,1,6,4,2,1,8,,LawsCa00
805,Eric Lee,DET,24,LB,9,0,,,0,,,,,,,,0,6,4,2,2,0,,LeexEr00
806,Cameron Lynch,TAM,25,LB,16,0,,,0,,,,,,,,0,4,4,0,0,0,,LyncCa00
807,Dean Marlowe,BUF,26,DB,2,1,0,0,0,0,1,,,,,,0,5,4,1,0,0,,MarlDe00
808,Albert McClellan,2TM,32,LB,13,1,,,0,,,0,0,1,0,0,0,7,4,3,0,0,,McClAl00
809,Dexter McDougle,PHI,27,DB,2,1,0,0,0,0,1,,,,,,0,5,4,1,0,1,,McDoDe00
810,Tony McRae,CIN,25,DB,12,1,0,0,0,0,1,1,,,,,0,9,4,5,0,0,,McRaTo00
811,Skai Moore,IND,23,LB,9,1,,,0,,,,,,,,0,4,4,0,0,0,,MoorSk00
812,Brian Peters,HOU,30,LB,11,0,,,0,,,,,,,,0,9,4,5,0,0,,PeteBr00
813,Luke Rhodes,IND,26,LS,16,0,,,0,,,,,,,,0,4,4,0,0,0,,RhodLu00
814,Denzel Rice,2TM,25,DB,12,0,1,0,0,0,1,,,,,0,0,5,4,1,0,0,,RiceDe00
815,Jalen Richard,OAK,25,RB,16,1,,,0,,,0,3,1,0,0,0,4,4,0,0,0,,RichJa01
816,Jeff Richards,LAC,27,DB,6,0,,,0,,,,,,,,0,5,4,1,0,0,,RichJe02
817,Josh Robinson,NOR,27,DB,11,0,,,0,,,,,,,,0,6,4,2,0,0,,RobiJo01
818,Niles Scott,CIN,23,T,6,0,,,0,,,,,,,,0,4,4,0,0,0,,ScotNi00
819,Da'Norris Searcy,CAR,30,DB,2,2,,,0,,,,,,,,0,5,4,1,0,0,,SearDa00
820,Russell Shepard,NYG,28,WR,12,0,,,0,,,,,,,0,0,6,4,2,0,0,,ShepRu00
821,Tremon Smith,KAN,22,DB,14,1,0,0,0,0,1,0,2,1,0,0,0,5,4,1,0,0,,SmitTr04
822,Jullian Taylor,SFO,23,DT,6,0,,,0,,,,,,,,0,7,4,3,0,1,,TaylJu00
823,De'Anthony Thomas,KAN,25,RB,5,0,,,0,,,1,1,1,0,0,0,4,4,0,0,0,,ThomDe05
824,Eric Tomlinson,NYJ,26,TE,15,12,,,0,,,,,,,0,0,4,4,0,0,0,,TomlEr01
825,Mark Walton,CIN,21,RB,14,0,,,0,,,,,,,0,0,5,4,1,0,0,,WaltMa00
826,Jihad Ward,IND,24,DE,6,0,,,0,,,,,,,0,3,4,4,0,3,6,,WardJi02
827,Adolphus Washington,2TM,24,DT,5,0,,,0,,,,,,,0,1,8,4,4,1,2,,WashAd00
828,Dekoda Watson,SFO,30,LB,4,0,,,0,,,1,0,0,0,0,2,6,4,2,1,4,,WatsDe99
829,Damien Williams,KAN,26,RB,16,3,,,0,,,0,1,0,0,0,0,4,4,0,0,0,,WillDa05
830,Marcus Williams,2TM,27,DB,5,0,,,0,,,,,,,,0,4,4,0,0,0,,WillMa03
831,D.J. Alexander,PHI,27,LB,12,0,,,0,,,0,0,1,0,0,0,4,3,1,0,0,,AlexD.00
832,Javorius Allen,BAL,27,RB,14,0,,,0,,,0,1,0,0,0,0,4,3,1,0,0,,AlleJa01
833,Stephone Anthony,MIA,26,LB,16,0,,,0,,,,,,,,0,8,3,5,0,0,,AnthSt00
834,Kalen Ballage,MIA,23,RB,12,0,,,0,,,0,1,0,-6,0,0,3,3,0,0,0,,BallKa00
835,Josh Bellamy,CHI,29,WR,16,2,,,0,,,,,,,0,0,3,3,0,0,0,,BellJo02
836,Vince Biegel,NOR,25,LB,14,0,,,0,,,,,,,,0,4,3,1,0,0,,BiegVi00
837,Keishawn Bierria,DEN,23,LB,16,0,,,0,,,,,,,,0,5,3,2,0,0,,BierKe00
838,Matthew Bosher,ATL,31,K,16,0,,,0,,,,,,,0,0,4,3,1,0,0,,BoshMa00
839,Ben Braunecker,CHI,24,TE,15,2,,,0,,,,,,,0,0,3,3,0,0,0,,BrauBe00
840,Jay Bromley,NOR,26,DT,2,0,,,0,,,,,,,,0,4,3,1,1,0,,BromJa00
841,Tra Carson,2TM,26,RB,6,0,,,0,,,,,,,,0,3,3,0,0,0,,CarsTr01
842,Orson Charles,CLE,27,TE,13,2,,,0,,,,,,,0,0,5,3,2,0,0,,CharOr00
843,Jack Cichy,TAM,23,LB,6,0,,,0,,,,,,,,0,4,3,1,0,0,,CichJa00
844,Alan Cross,TAM,25,TE,14,3,,,0,,,,,,,0,0,3,3,0,0,0,,CrosAl00
845,Geremy Davis,LAC,26,WR,14,0,,,0,,,,,,,,0,8,3,5,0,0,,DaviGe00
846,Justin Davis,LAR,23,RB,11,0,,,0,,,,,,,0,0,3,3,0,0,0,,DaviJu00
847,Zak DeOssie,NYG,34,LS,16,0,,,0,,,0,1,0,0,0,0,3,3,0,0,0,,DeOsZa99
848,Corn Elder,CAR,24,DB,13,0,,,0,,,,,,,,0,3,3,0,0,0,,EldeCo00
849,Justin Ellis,OAK,28,DT,6,1,,,0,,,,,,,,0,7,3,4,1,0,,ElliJu01
850,David Fluellen,TEN,26,RB,7,0,,,0,,,,,,,0,0,3,3,0,0,0,,FlueDa00
851,Mike Gillislee,NOR,28,RB,4,0,,,0,,,0,1,0,0,0,0,3,3,0,0,0,,GillMi00
852,Deiondre' Hall,PHI,24,DB,13,0,,,0,,,,,,,,0,4,3,1,0,0,,HallDe02
853,Jalyn Holmes,MIN,22,DE,5,0,,,0,,,,,,,0,1,3,3,0,1,1,,HolmJa01
854,Charley Hughlett,CLE,28,LS,16,0,,,0,,,1,,,,,0,4,3,1,0,0,,HughCh01
855,David Irving,DAL,25,DT,2,0,,,0,,,,,,,0,1,4,3,1,2,2,,IrviDa00
856,Ben Jacobs,CAR,30,LB,16,0,,,0,,,,,,,,0,6,3,3,0,1,,JacoBe00
857,Derrick Jones,NYJ,24,DB,1,0,,,0,,,,,,,,0,3,3,0,0,0,,JoneDe02
858,Josh Keyes,HOU,25,LB,3,0,,,0,,,,,,,,0,5,3,2,0,1,,KeyeJo00
859,Tanoh Kpassagnon,KAN,24,DE,13,0,,,0,,,,,,,,0,4,3,1,1,1,,KpasTa00
860,Chris Landrum,LAC,26,LB,7,0,,,0,,,,,,,,0,6,3,3,0,2,,LandCh00
861,Brendan Langley,DEN,24,DB,5,0,,,0,,,0,1,0,0,0,0,3,3,0,0,0,,LangBr00
862,Wil Lutz,NOR,24,K,16,0,,,0,,,,,,,0,0,3,3,0,0,0,,LutzWi00
863,Obi Melifonwu,NWE,24,DB,2,0,,,0,,,,,,,,0,3,3,0,0,0,,MeliOb00
864,Chris Moore,BAL,25,WR,16,0,,,0,,,,,,,0,0,4,3,1,0,0,,MoorCh00
865,Nate Orchard,2TM,25,DE,4,0,0,0,0,0,1,,,,,,0,4,3,1,0,1,,OrchNa00
866,David Parry,MIN,26,NT,3,0,,,0,,,,,,,0,1,4,3,1,1,1,,ParrDa00
867,Joshua Perkins,PHI,25,TE,9,1,,,0,,,,,,,0,0,3,3,0,0,0,,PerkJo02
868,Keith Smith,OAK,26,FB,16,3,,,0,,,,,,,0,0,8,3,5,0,0,,SmitKe03
869,Dawuane Smoot,JAX,23,DE,8,0,,,0,,,,,,,,0,4,3,1,1,3,,SmooDa00
870,Pita Taumoepenu,SFO,24,LB,4,0,,,0,,,,,,,,0,3,3,0,0,0,,TaumPi00
871,Matthew Thomas,PIT,23,LB,10,0,,,0,,,,,,,,0,4,3,1,0,0,,ThomMa00
872,Korey Toomer,GNB,30,LB,7,0,,,0,,,,,,,,0,3,3,0,0,0,,ToomKo00
873,Michael Tyson,HOU,25,DB,10,2,0,0,0,0,1,,,,,,0,5,3,2,0,0,,TysoMi00
874,Dwayne Washington,NOR,24,RB,13,0,,,0,,,,,,,0,0,3,3,0,0,0,,WashDw00
875,Derek Watt,LAC,26,FB,16,5,,,0,,,,,,,0,0,6,3,3,0,0,,WattDe00
876,Armani Watts,KAN,22,DB,5,0,0,0,0,0,1,,,,,0,1,5,3,2,1,2,,WattAr00
877,Joe Webb,HOU,32,QB,16,0,,,0,,,,,,,0,0,3,3,0,0,0,,WebbJo00
878,Maxx Williams,BAL,24,TE,13,6,,,0,,,,,,,0,0,3,3,0,0,0,,WillMa04
879,Blidi Wreh-Wilson,ATL,29,DB,3,0,0,0,0,0,2,,,,,,0,4,3,1,0,0,,WrehBl00
880,Zach Zenner,DET,27,RB,8,1,,,0,,,,,,,0,0,4,3,1,0,0,,ZennZa00
881,Bryan Anger,TAM,30,P,16,0,,,0,,,,,,,0,0,2,2,0,0,0,,AngeBr00
882,Eli Ankou,JAX,24,DT,2,0,,,0,,,,,,,,0,4,2,2,0,0,,AnkoEl00
883,Brandon Bell,CIN,23,LB,6,0,,,0,,,,,,,,0,4,2,2,0,0,,BellBr01
884,Nat Berhe,PIT,27,DB,4,0,,,0,,,,,,,,0,3,2,1,0,0,,BerhNa00
885,Chris Boswell,PIT,27,K,15,0,,,0,,,,,,,0,0,2,2,0,0,0,,BoswCh00
886,Blair Brown,JAX,24,LB,15,0,,,0,,,0,0,1,0,0,0,2,2,0,0,0,,BrowBl00
887,Malcolm Brown,LAR,25,RB,12,0,,,0,,,,,,,0,0,2,2,0,0,0,,BrowMa03
888,Juston Burris,2TM,25,DB,8,0,,,0,,,,,,,,0,2,2,0,0,0,,BurrJu00
889,Leonte Carroo,MIA,24,WR,9,0,,,0,,,0,0,1,0,0,0,2,2,0,0,0,,CarrLe00
890,Nick Chubb,CLE,23,RB,16,9,,,0,,,,,,,0,0,5,2,3,0,0,,ChubNi00
891,Corey Clement,PHI,24,RB,11,0,,,0,,,0,4,3,0,0,0,3,2,1,0,0,,ClemCo00
892,Cody Core,CIN,24,WR,14,3,,,0,,,,,,,0,0,3,2,1,0,0,,CoreCo00
893,Jason Croom,BUF,24,TE,15,3,,,0,,,0,2,2,0,1,0,3,2,1,0,0,,CrooJa00
894,Darrell Daniels,2TM,24,TE,11,3,,,0,,,,,,,,0,2,2,0,0,0,,DaniDa02
895,Jawill Davis,NYG,23,WR,7,0,,,0,,,,,,,0,0,2,2,0,0,0,,DaviJa07
896,Trevor Davis,GNB,25,WR,2,0,,,0,,,,,,,0,0,2,2,0,0,0,,DaviTr03
897,Seth Devalve,CLE,25,TE,13,4,,,0,,,,,,,0,0,3,2,1,0,0,,DevaSe00
898,James Develin,NWE,30,FB,16,8,,,0,,,1,0,0,0,0,0,4,2,2,0,0,,DeveJa00
899,Matt Dickerson,TEN,23,DT,3,0,,,0,,,,,,,,0,3,2,1,0,0,,DickMa00
900,Riley Dixon,NYG,25,P,16,0,,,0,,,0,0,1,0,0,0,2,2,0,0,0,,DixoRi00
901,Vontarrius Dora,ARI,26,LB,3,0,0,0,0,0,1,,,,,,0,3,2,1,0,2,,DoraVo00
902,Devante Downs,MIN,23,LB,11,0,,,0,,,,,,,,0,3,2,1,0,0,,DownDe00
903,Alex Erickson,CIN,26,WR,16,6,,,0,,,0,1,0,0,0,0,2,2,0,0,0,,EricAl01
904,Brandon Facyson,LAC,24,DB,15,0,,,0,,,0,0,1,0,0,0,3,2,1,0,0,,FacyBr00
905,Reid Ferguson,BUF,24,LS,16,0,,,0,,,,,,,,0,3,2,1,0,0,,FergRe00
906,Dallas Goedert,PHI,23,TE,16,8,,,0,,,0,0,1,0,0,0,3,2,1,0,0,,GoedDa00
907,Daeshon Hall,PHI,23,DE,3,0,,,0,,,,,,,0,0.5,3,2,1,0,1,,HallDa01
908,Marvin Hall,ATL,25,WR,16,0,,,0,,,,,,,0,0,4,2,2,0,0,,HallMa02
909,Justin Hardy,ATL,27,WR,16,0,,,0,,,0,1,1,0,0,0,2,2,0,0,0,,HardJu00
910,Joel Heath,HOU,25,DT,5,0,,,0,,,,,,,,0,2,2,0,0,0,,HeatJo00
911,Thomas Hennessy,NYJ,24,LS,16,0,,,0,,,,,,,,0,3,2,1,0,0,,HennTh00
912,Willie Henry,BAL,24,DT,3,0,,,0,,,,,,,0,1,3,2,1,1,1,,HenrWi00
913,Darrius Heyward-Bey,PIT,31,WR,14,2,,,0,,,,,,,0,0,4,2,2,0,0,,HeywDa00
914,D'Juan Hines,CLE,24,LB,13,0,,,0,,,,,,,,0,4,2,2,0,0,,HineDJ00
915,Joshua Holsey,WAS,24,DB,1,0,,,0,,,,,,,,0,2,2,0,0,0,,HolsJo01
916,Timmy Jernigan,PHI,26,DT,3,3,,,0,,,,,,,,0,2,2,0,1,1,,JernTi00
917,Lyndon Johnson,JAX,24,DE,3,0,,,0,,,,,,,,0,2,2,0,1,0,,JohnLy00
918,Tre'von Johnson,LAC,23,LB,4,0,,,0,,,,,,,0,0,3,2,1,0,0,,JohnTr07
919,Nazair Jones,SEA,24,DT,9,0,,,0,,,,,,,,0,7,2,5,1,2,,JoneNa00
920,Micah Kiser,LAR,23,LB,16,0,,,0,,,,,,,,0,4,2,2,0,0,,KiseMi00
921,Jake Kumerow,GNB,26,WR,5,2,,,0,,,,,,,0,0,3,2,1,0,0,,KumeJa00
922,Zach Line,NOR,28,RB,16,6,,,0,,,,,,,0,0,2,2,0,0,0,,LineZa01
923,Tre Madden,SEA,25,RB,14,3,,,0,,,,,,,0,0,5,2,3,0,0,,MaddTr01
924,Cameron Malveaux,2TM,24,DE,9,0,0,0,0,0,1,,,,,0,1,10,2,8,1,1,,MalvCa00
925,Daniel McCullers,PIT,26,DT,15,1,,,0,,,,,,,0,1,5,2,3,1,1,,McCuDa00
926,T.Y. McGill,2TM,26,DT,6,0,,,0,,,,,,,,0,5,2,3,1,1,,McGiT.00
