Rk,Player,Tm,Age,Pos,G,GS,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,-9999
671,Sheldon Rankins,NOR,25,DT,10,0,0,1,1,100.00%,12,12,12,0,116.7,-1,-1,13,2,4,2,2,8,10,1,9.10%,RankSh00
672,Aqib Talib,LAR,33,RCB,5,5,0,31,18,58.10%,231,12.8,7.5,3,113.8,10.9,182,49,0,0,0,0,0,14,2,12.50%,TaliAq99
673,Jullian Taylor,SFO,24,DT,6,0,0,0,0,,0,,,0,,,0,0,1,1,1,0,2,9,1,10.00%,TaylJu00
674,Armon Watts,MIN,23,DT,7,1,0,0,0,,0,,,0,,,0,0,0,0,0,1.5,2,13,2,13.30%,WattAr01
675,Kayvon Webster,WAS,28,DB,2,1,0,11,8,72.70%,173,21.6,15.7,1,145.1,11.9,66,107,0,0,0,0,0,7,1,12.50%,WebsKa00
676,Xavier Williams,KAN,27,DT,5,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,8,1,11.10%,WillXa00
677,Zach Allen,ARI,22,DE,4,1,0,0,0,,0,,,0,,,0,0,0,0,3,0,3,8,1,11.10%,AlleZa01
678,Chris Banjo,ARI,29,DB,13,0,0,3,3,100.00%,31,10.3,10.3,0,109.7,7,21,10,2,0,0,0,0,12,1,7.70%,BanjCh00
679,Chris Board,BAL,24,LB,15,0,0,2,2,100.00%,32,16,16,0,118.7,7,14,18,4,0,0,0,0,10,0,0.00%,BoarCh00
680,Breon Borders,2TM,24,DB,12,1,0,4,4,100.00%,28,7,7,0,95.8,2,8,20,5,0,1,0,1,7,1,12.50%,BordBr00
681,Shilique Calhoun,NWE,27,DE,15,1,0,0,0,,0,,,0,,,0,0,17,3,3,0,6,9,1,10.00%,CalhSh00
682,Jack Crawford,ATL,31,DE,16,4,0,5,3,60.00%,15,5,3,0,64.6,4,14,1,0,5,3,0.5,9,24,1,4.00%,CrawJa00
683,Ken Crawley,2TM,26,DB,5,2,0,8,7,87.50%,68,9.7,8.5,0,102.1,6.1,28,40,0,0,0,0,0,6,3,33.30%,CrawKe02
684,Jordan Dangerfield,PIT,29,DB,16,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,1,13,0,0.00%,DangJo00
685,Mike Daniels,DET,30,DT,9,2,0,0,0,,0,,,0,,,0,0,0,1,1,1,3,10,0,0.00%,DaniMi00
686,Mario Edwards,NOR,25,DE,14,0,0,0,0,,0,,,0,,,0,0,0,1,0,3,4,8,0,0.00%,EdwaMa01
687,DeShon Elliott,BAL,22,DB,6,0,0,2,1,50.00%,18,18,9,0,81.2,17.5,15,3,1,0,0,0,0,6,0,0.00%,ElliDe02
688,Jordan Evans,CIN,24,LB,16,0,0,4,2,50.00%,7,3.5,1.8,0,56.2,7.8,6,1,2,0,0,0,0,12,0,0.00%,EvanJo01
689,Greg Gaines,LAR,23,DT,10,0,0,0,0,,0,,,0,,,0,0,0,2,1,0.5,4,13,0,0.00%,GainGr00
690,Raven Greene,GNB,24,DB,2,1,0,7,5,71.40%,19,3.8,2.7,0,74.1,4,0,19,4,0,0,0,0,7,0,0.00%,GreeRa02
691,Montre Hartage,MIA,22,DB,4,0,0,8,7,87.50%,67,9.6,8.4,1,141.1,7.1,41,26,0,0,0,0,0,8,0,0.00%,HartMo01
692,Joshua Kalu,TEN,24,DB,8,0,0,5,3,60.00%,53,17.7,10.6,0,96.2,20.8,53,0,0,0,0,0,0,6,0,0.00%,KaluJo00
693,Christian Kirksey,CLE,27,LB,2,2,0,9,7,77.80%,116,16.6,12.9,1,155.8,-0.3,1,115,11,1,0,0,1,11,4,26.70%,KirkCh00
694,Dallin Leavitt,OAK,25,DB,15,0,0,1,1,100.00%,12,12,12,0,116.7,12,12,0,1,0,0,0,0,10,1,9.10%,LeavDa00
695,Jacob Martin,HOU,24,DE,14,0,0,1,1,100.00%,16,16,16,0,118.7,5,5,11,16,3,1,3.5,8,11,2,15.40%,MartJa02
696,Anthony Rush,PHI,23,DT,9,0,0,1,1,100.00%,7,7,7,0,95.8,2,2,5,0,0,0,0,0,9,0,0.00%,RushAn00
697,Orlando Scandrick,PHI,32,DB,3,1,0,3,2,66.70%,17,8.5,5.7,0,81.2,5.7,11,6,3,1,0,2,3,7,1,12.50%,ScanOr99
698,Nick Scott,LAR,24,DB,16,0,0,1,1,100.00%,6,6,6,0,91.7,0,0,6,0,0,0,0,0,8,0,0.00%,ScotNi01
699,Nathan Shepherd,NYJ,26,DT,9,0,0,1,1,100.00%,1,1,1,0,79.2,-1,-1,2,0,0,4,2,6,11,0,0.00%,ShepNa00
700,Julian Stanford,BUF,29,LB,16,0,0,1,1,100.00%,5,5,5,0,87.5,4,4,1,5,0,0,0,0,8,1,11.10%,StanJu00
701,Darian Stewart,TAM,31,DB,13,1,0,4,2,50.00%,18,9,4.5,0,62.5,8,13,5,6,0,1,0,1,9,5,35.70%,StewDa00
702,Shakial Taylor,IND,23,DB,5,0,0,6,3,50.00%,32,10.7,5.3,0,66,9,11,21,2,0,0,0,0,7,0,0.00%,TaylSh00
703,Vincent Taylor,BUF,25,DT,3,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,6,0,0.00%,TaylVi00
704,Neiko Thorpe,SEA,29,DB,7,0,0,3,3,100.00%,31,10.3,10.3,0,109.7,9,27,4,0,0,0,0,0,8,0,0.00%,ThorNe00
705,Olasunkanmi Adeniyi,PIT,22,LB,16,0,0,1,1,100.00%,-1,-1,-1,0,79.2,-4,-4,3,2,0,0,0,0,8,0,0.00%,AdenOl00
706,D.J. Alexander,JAX,28,LB,5,0,0,3,3,100.00%,8,2.7,2.7,0,79.2,-1.7,-5,13,0,0,0,0,0,7,0,0.00%,AlexD.00
707,Eli Ankou,CLE,25,DT,9,2,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,7,1,12.50%,AnkoEl00
708,Johnson Bademosi,2TM,29,DB,10,0,0,2,2,100.00%,18,9,9,0,104.2,3.5,7,11,0,0,0,0,0,6,0,0.00%,BadeJo00
709,Kyron Brown,NYJ,23,DB,3,1,0,7,4,57.10%,44,11,6.3,0,75.9,9.3,30,14,0,0,0,0,0,5,1,16.70%,BrowKy00
710,Artie Burns,PIT,24,DB,10,1,0,4,4,100.00%,52,13,13,1,158.3,11.3,45,7,0,0,0,0,0,8,0,0.00%,BurnAr00
711,Jamal Carter,ATL,25,DB,11,0,0,11,6,54.50%,90,15,8.2,0,81.6,9.5,43,47,2,0,0,0,0,10,2,16.70%,CartJa02
712,Sean Davis,PIT,26,DB,1,1,0,6,5,83.30%,65,13,10.8,2,151.4,14.3,53,12,0,0,0,0,0,5,1,16.70%,DaviSe00
713,Marcus Epps,2TM,23,DB,15,0,0,6,4,66.70%,68,17,11.3,0,104.9,20,65,3,1,0,0,0,0,6,0,0.00%,EppsMa00
714,Marquis Haynes,CAR,26,LB,11,0,0,0,0,,0,,,0,,,0,0,3,3,1,1,5,12,2,14.30%,HaynMa01
715,Dion Jordan,OAK,29,DE,7,0,0,0,0,,0,,,0,,,0,0,0,3,0,2,5,5,2,28.60%,JordDi00
716,Kyle Love,CAR,33,DT,15,1,0,0,0,,0,,,0,,,0,0,0,2,1,0,3,8,1,11.10%,LoveKy00
717,Albert McClellan,NYJ,33,LB,5,0,0,2,2,100.00%,32,16,16,0,118.7,5.5,11,21,1,0,0,0,0,9,0,0.00%,McClAl00
718,R.J. McIntosh,NYG,23,DT,12,0,0,0,0,,0,,,0,,,0,0,0,0,0,2,2,13,0,0.00%,McInR.00
719,Barkevious Mingo,HOU,29,LB,16,1,0,1,0,0.00%,0,,0,0,39.6,3,0,0,6,2,2,0,4,6,0,0.00%,MingBa00
720,C.J. Moore,DET,24,DB,16,0,0,1,0,0.00%,0,,0,0,39.6,17,0,0,1,0,0,0,0,7,0,0.00%,MoorCJ01
721,Calvin Munson,MIA,25,LB,2,2,0,2,2,100.00%,16,8,8,0,100,2.5,5,11,4,0,0,0,0,7,3,30.00%,MunsCa00
722,Hardy Nickerson,CIN,25,LB,7,0,0,1,1,100.00%,4,4,4,0,83.3,4,4,0,3,0,0,0,0,6,0,0.00%,NickHa02
723,Rakeem Nunez-Roches,TAM,26,DT,16,0,0,0,0,,0,,,0,,,0,0,1,2,1,0,3,9,0,0.00%,NuneRa00
724,LaRoy Reynolds,CIN,29,LB,15,0,0,1,1,100.00%,8,8,8,0,100,2,2,6,6,0,1,0,1,6,0,0.00%,ReynLa00
725,Hassan Ridgeway,PHI,25,LDT,7,5,0,0,0,,0,,,0,,,0,0,0,2,2,2,6,8,3,27.30%,RidgHa00
726,Derick Roberson,TEN,24,DE,3,0,0,1,1,100.00%,20,20,20,0,118.7,5,5,15,1,1,0,3,4,6,1,14.30%,RobeDe01
727,Dominique Rodgers-Cromartie,WAS,33,DB,2,1,0,7,6,85.70%,66,11,9.4,0,106,6.9,45,21,0,0,0,0,0,7,3,30.00%,RodgDo99
728,Zach Sieler,2TM,24,DE,7,1,0,0,0,,0,,,0,,,0,0,0,3,0,1,4,11,2,15.40%,SielZa00
729,Andre Smith,CAR,22,LB,16,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0,5,0,0.00%,SmitAn04
730,Taylor Stallworth,NOR,24,DT,4,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,8,0,0.00%,StalTa00
731,Josiah Tauaefa,NYG,22,LB,12,0,0,2,2,100.00%,-1,-0.5,-0.5,0,79.2,-4.5,-9,8,0,0,0,0,0,6,1,14.30%,TauaJo00
732,Simeon Thomas,WAS,26,DB,12,0,0,4,2,50.00%,32,16,8,0,77.1,11.3,27,5,0,0,0,0,0,8,0,0.00%,ThomSi00
733,Brynden Trawick,BAL,30,DB,6,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0,6,0,0.00%,TrawBr00
734,Kyle Wilber,OAK,30,LB,14,1,0,3,1,33.30%,5,5,1.7,0,42.4,2.7,2,3,4,0,0,0,0,6,0,0.00%,WilbKy00
735,Montravius Adams,GNB,24,DT,14,2,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,11,1,8.30%,AdamMo00
736,Beau Allen,TAM,28,DT,13,0,0,0,0,,0,,,0,,,0,0,0,0,0,0.5,1,10,0,0.00%,AlleBe00
737,Jayrone Elliott,PIT,28,LB,5,0,0,0,0,,0,,,0,,,0,0,2,0,0,0,0,4,0,0.00%,ElliJa02
738,Bryce Hager,LAR,27,LB,5,4,0,1,1,100.00%,4,4,4,0,83.3,-4,-4,8,1,0,0,0,0,11,1,8.30%,HageBr00
739,Daeshon Hall,PHI,24,DE,9,0,0,1,1,100.00%,9,9,9,0,104.2,5,5,4,0,0,0,1,1,6,1,14.30%,HallDa01
740,Da'Shawn Hand,DET,24,DE,3,2,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,6,2,25.00%,HandDa00
741,Demone Harris,2TM,24,DE,5,0,0,1,1,100.00%,12,12,12,0,116.7,4,4,8,1,0,1,0,1,4,1,20.00%,HarrDe06
742,Tae Hayes,2TM,22,DB,3,0,0,16,4,25.00%,55,13.8,3.4,0,41.4,17.3,39,16,2,0,0,0,0,7,1,12.50%,HayeTa00
743,Trysten Hill,DAL,21,DT,7,0,0,1,1,100.00%,-4,-4,-4,0,79.2,-7,-7,3,0,1,2,0,3,5,2,28.60%,HillTr00
744,Kenny Ladler,WAS,27,DB,1,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,4,4,50.00%,LadlKe00
745,Devaroe Lawrence,CLE,27,DT,11,2,1,0,0,,0,,,0,,,0,0,0,0,1,0,1,8,1,11.10%,LawrDe02
746,Aaron Lynch,CHI,26,DE,16,0,0,1,0,0.00%,0,,0,0,39.6,-7,0,0,0,2,6,2,10,6,0,0.00%,LyncAa00
747,Isaiah Mack,TEN,23,DT,13,1,0,0,0,,0,,,0,,,0,0,0,1,0,1.5,3,8,1,11.10%,MackIs00
748,C.J. Mosley,NYJ,27,LB,2,2,1,7,4,57.10%,49,12.3,7,0,39.3,10.1,37,12,17,0,0,0,0,9,0,0.00%,MoslC.00
749,Corey Nelson,DEN,27,LB,7,2,0,2,2,100.00%,35,17.5,17.5,0,118.7,2,4,31,3,0,0,0,0,10,1,9.10%,NelsCo00
750,Parry Nickerson,JAX,25,DB,4,1,0,5,1,20.00%,16,16,3.2,0,40.4,15.8,11,5,0,0,0,0,0,6,0,0.00%,NickPa00
751,Pat O'Connor,TAM,26,DE,8,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,1,6,0,0.00%,OConPa00
752,Darius Phillips,CIN,24,DB,8,1,4,16,6,37.50%,144,24,9,2,70.8,18.5,125,19,3,1,0,0,1,5,0,0.00%,PhilDa02
753,Justin Phillips,OAK,24,LB,4,0,0,2,2,100.00%,26,13,13,0,118.7,2.5,5,21,1,0,0,0,0,7,0,0.00%,PhilJu00
754,Brooks Reed,ARI,32,LB,9,0,0,1,1,100.00%,7,7,7,0,95.8,5,5,2,4,1,0,1,2,8,1,11.10%,ReedBr00
755,Kawann Short,CAR,30,DT,2,2,0,0,0,,0,,,0,,,0,0,0,1,3,0,4,4,1,20.00%,ShorKa00
756,Cameron Smith,MIN,22,LB,5,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0,8,0,0.00%,SmitCa01
757,Malcolm Smith,2TM,30,LB,4,1,0,6,4,66.70%,50,12.5,8.3,0,92.4,1.7,18,32,7,0,0,0,0,5,3,37.50%,SmitMa02
758,E.J. Speed,IND,24,LB,12,0,0,2,1,50.00%,-1,-1,-0.5,0,56.2,-2.5,-2,1,3,0,0,0,0,7,0,0.00%,SpeeEJ00
759,Adarius Taylor,CLE,29,LB,15,0,0,2,2,100.00%,16,8,8,0,100,6,12,4,2,0,0,0,0,9,1,10.00%,GlanAd00
760,Manti Te'o,NOR,28,LB,3,2,0,0,0,,0,,,0,,,0,0,2,0,1,0,1,6,1,14.30%,TeoxMa00
761,Corey Thompson,BUF,26,LB,12,0,0,6,4,66.70%,26,6.5,4.3,0,75.7,4,11,15,3,0,0,0,0,7,1,12.50%,ThomCo02
762,Joejuan Williams,NWE,22,DB,9,0,0,7,3,42.90%,32,10.7,4.6,0,56.8,13.4,29,3,0,0,0,0,0,5,0,0.00%,WillJo13
763,Jordan Willis,NYJ,24,LB,9,0,0,1,1,100.00%,15,15,15,0,118.7,9,9,6,1,0,0,1,1,7,0,0.00%,WillJo09
764,Renell Wren,CIN,24,DT,11,2,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,8,0,0.00%,WrenRe00
765,Abdullah Anderson,CHI,23,DE,6,0,0,0,0,,0,,,0,,,0,0,0,2,0,1,3,4,0,0.00%,AndeAb00
766,Cornell Armstrong,HOU,24,DB,5,0,0,4,3,75.00%,85,28.3,21.3,0,116.7,19.8,54,31,0,0,0,0,0,4,1,20.00%,ArmsCo00
767,Genard Avery,2TM,24,LB,10,0,0,1,0,0.00%,0,,0,0,39.6,8,0,0,2,0,0,0.5,1,6,0,0.00%,AverGe00
768,B.J. Bello,NYJ,25,LB,8,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,5,1,16.70%,BellB.00
769,Devante Bond,2TM,26,LB,7,0,0,0,0,,0,,,0,,,0,0,2,0,0,0,0,3,0,0.00%,BondDe00
770,Sean Chandler,NYG,23,DB,13,0,0,2,2,100.00%,26,13,13,0,118.7,8.5,17,9,5,0,0,0,0,7,1,12.50%,ChanSe00
771,Kurt Coleman,BUF,31,LB,14,0,0,2,1,50.00%,21,21,10.5,0,87.5,9,17,4,3,0,0,0,0,3,1,25.00%,ColeKu99
772,Trevon Coley,IND,25,DT,7,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,6,1,14.30%,ColeTr01
773,John Cominsky,ATL,24,DE,10,0,0,1,1,100.00%,6,6,6,0,91.7,-4,-4,10,0,2,0,0.5,3,11,0,0.00%,ComiJo00
774,Michael Dogbe,ARI,23,DE,8,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,5,1,16.70%,DogbMi00
775,Nick Dzubnar,LAC,28,LB,16,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,8,1,11.10%,DzubNi00
776,Daniel Ekuale,CLE,25,DT,7,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,4,0,0.00%,EkuaDa00
777,Kavon Frazier,DAL,25,DB,4,0,0,1,1,100.00%,4,4,4,0,83.3,4,4,0,0,0,0,0,0,5,0,0.00%,FrazKa00
778,Shaquem Griffin,SEA,24,LB,16,0,0,1,1,100.00%,9,9,9,0,104.2,1,1,8,9,2,3,0,5,5,0,0.00%,GrifSh01
779,Dontae Johnson,2TM,28,DB,9,0,0,2,2,100.00%,13,6.5,6.5,0,93.7,2,4,9,0,0,0,0,0,3,0,0.00%,JohnDo02
780,Cyrus Jones,BAL,26,DB,8,1,0,1,1,100.00%,13,13,13,0,118.7,11,11,2,0,0,0,0,0,4,0,0.00%,JoneCy00
781,Kingsley Keke,GNB,23,DE,14,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,1,10,0,0.00%,KekeKi00
782,Arden Key,OAK,23,DE,7,0,0,0,0,,0,,,0,,,0,0,0,0,2,2,4,4,0,0.00%,KeyxAr00
783,Elijah Lee,SFO,23,LB,8,1,0,3,2,66.70%,6,3,2,0,70.1,-1.7,-5,11,0,0,0,0,0,7,1,12.50%,LeexEl00
784,Tyquan Lewis,IND,24,DE,9,0,0,1,1,100.00%,7,7,7,0,95.8,-6,-6,13,0,4,1,0,5,5,2,28.60%,LewiTy00
785,Jordan Lucas,KAN,26,DB,14,0,0,2,0,0.00%,0,,0,0,39.6,27.5,0,0,1,0,1,0,1,7,2,22.20%,LucaJo00
786,Cole Luke,CAR,24,DB,8,0,0,2,2,100.00%,16,8,8,0,100,5.5,11,5,0,0,0,0,0,3,1,25.00%,LukeCo00
787,Kareem Martin,NYG,27,DE,5,0,0,0,0,,0,,,0,,,0,0,1,1,0,0,1,6,1,14.30%,MartKa00
788,Lerentee McCray,JAX,29,LB,9,0,0,1,1,100.00%,14,14,14,0,118.7,-6,-6,20,0,0,0,0,0,5,0,0.00%,McCrLe01
789,Daniel McCullers,PIT,27,DT,16,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,8,0,0.00%,McCuDa00
790,Rontez Miles,NYJ,31,DB,7,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0,7,0,0.00%,MileRo00
791,Jordan Miller,ATL,22,DB,10,0,0,3,2,66.70%,26,13,8.7,0,93.7,11.3,7,19,0,0,0,0,0,4,0,0.00%,MillJo05
792,Ogbonnia Okoronkwo,LAR,24,LB,10,0,0,2,2,100.00%,16,8,8,0,100,2.5,5,11,5,0,2,1.5,4,7,0,0.00%,OkorOg00
793,Isaac Rochell,LAC,24,DT,16,0,0,0,0,,0,,,0,,,0,0,0,1,0,1,2,12,1,7.70%,RochIs00
794,Dontavius Russell,JAX,24,DT,3,0,0,1,0,0.00%,5,,5,0,47.9,-5,-5,10,0,0,0,0,0,4,2,33.30%,RussDo00
795,Linden Stephens,MIA,24,DB,3,0,0,4,4,100.00%,52,13,13,0,118.7,11,44,8,0,0,0,0,0,3,0,0.00%,StepLi00
796,James Vaughters,CHI,26,LB,3,0,0,1,1,100.00%,6,6,6,0,91.7,1,1,5,0,0,0,0,0,3,0,0.00%,VaugJa01
797,Cameron Wake,TEN,37,LB,9,0,0,1,1,100.00%,5,5,5,0,87.5,-5,-5,10,14,5,5,2.5,13,4,3,42.90%,WakeCa00
798,Jihad Ward,2TM,25,DE,14,0,0,1,1,100.00%,38,38,38,0,118.7,7,7,31,8,1,4,1,6,7,1,12.50%,WardJi02
799,Mazzi Wilkins,TAM,24,DB,5,0,0,4,4,100.00%,37,9.3,9.3,0,105.2,4.8,19,18,0,0,0,0,0,3,0,0.00%,WilkMa00
800,Anthony Zettel,2TM,27,DE,5,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,6,1,14.30%,ZettAn00
801,Sam Acho,TAM,31,DE,8,0,0,0,0,,0,,,0,,,0,0,0,0,0,1,1,3,0,0.00%,AchoSa00
802,Mike Adams,HOU,38,DB,6,0,0,2,1,50.00%,3,3,1.5,0,56.2,10,-3,6,0,0,0,0,0,3,0,0.00%,AdamMi21
803,Nasir Adderley,LAC,22,DB,4,0,0,1,0,0.00%,0,,0,0,39.6,3,0,0,0,0,0,0,0,2,0,0.00%,AddeNa00
804,Alex Brown,KAN,23,DB,3,0,0,0,0,,0,,,0,,,0,0,1,0,1,0,1,2,0,0.00%,BrowAl02
805,Austin Bryant,DET,23,DE,4,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,1,8,1,11.10%,BryaAu00
806,Chris Covington,DAL,23,LB,3,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,2,1,33.30%,CoviCh01
807,Johnathan Cyprien,2TM,29,DB,5,1,0,2,2,100.00%,14,7,7,0,95.8,4.5,9,5,0,0,0,0,0,4,1,20.00%,CyprJo00
808,Kylie Fitts,ARI,25,LB,3,0,0,0,0,,0,,,0,,,0,0,5,1,0,0,1,4,0,0.00%,FittKy00
809,Rashaan Gaulden,2TM,24,DB,10,0,0,2,2,100.00%,10,5,5,0,87.5,-3,-6,16,0,0,0,0,0,3,1,25.00%,GaulRa00
810,Marcus Gilchrist,JAX,31,DB,3,0,0,1,1,100.00%,5,5,5,0,87.5,5,5,0,1,0,0,0,0,2,0,0.00%,GilcMa00
811,Jermaine Grace,ATL,26,LB,12,0,0,1,0,0.00%,0,,0,0,39.6,4,0,0,0,0,0,0,0,6,0,0.00%,GracJe00
812,T.J. Green,2TM,24,DB,2,0,0,4,2,50.00%,26,13,6.5,0,70.8,20.8,24,2,0,0,0,0,0,2,0,0.00%,GreeT.00
813,Treyvon Hester,WAS,27,DT,15,0,0,0,0,,0,,,0,,,0,0,0,1,0,1,2,8,1,11.10%,HestTr00
814,Jalyn Holmes,MIN,23,DE,6,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,4,0,0.00%,HolmJa01
815,Wes Horton,CAR,29,LB,6,0,0,0,0,,0,,,0,,,0,0,0,2,1,0,3,4,1,20.00%,HortWe00
816,Joe Jackson,DAL,23,DE,5,0,0,1,1,100.00%,9,9,9,0,104.2,5,5,4,2,1,1,0,2,4,0,0.00%,JackJo02
817,Bronson Kaufusi,NYJ,28,LB,3,1,0,0,0,,0,,,0,,,0,0,0,0,0,0.5,1,3,0,0.00%,KaufBr01
818,Greg Mabin,CIN,25,DB,9,0,0,1,0,0.00%,0,,0,0,39.6,19,0,0,0,0,0,0,0,2,0,0.00%,MabiGr00
819,Terrell McClain,2TM,31,DT,5,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,6,1,14.30%,McClTe00
820,Clinton McDonald,ARI,32,DT,9,0,0,0,0,,0,,,0,,,0,0,0,1,1,0,2,8,1,11.10%,McDoCl99
821,Torry McTyer,CIN,24,DB,5,0,0,1,1,100.00%,9,9,9,0,104.2,9,9,0,0,0,0,0,0,2,0,0.00%,McTyTo00
822,Nate Meadors,MIN,22,DB,2,0,0,2,2,100.00%,19,9.5,9.5,1,145.8,5,10,9,0,0,0,0,0,2,0,0.00%,MeadNa00
823,Christian Miller,CAR,23,LB,7,0,0,0,0,,0,,,0,,,0,0,4,0,0,2,2,3,0,0.00%,MillCh04
824,Damontre Moore,SFO,27,DE,2,0,0,0,0,,0,,,0,,,0,0,1,2,1,0,3,5,0,0.00%,MoorDa01
825,Natrez Patrick,LAR,22,LB,12,0,0,0,0,,0,,,0,,,0,0,1,0,0,0,0,2,0,0.00%,PatrNa00
826,Nathan Stupar,NYG,31,LB,3,1,0,4,4,100.00%,37,9.3,9.3,0,105.2,3,12,25,0,0,0,0,0,4,1,20.00%,StupNa01
827,Kemoko Turay,IND,24,LB,4,0,0,0,0,,0,,,0,,,0,0,1,1,4,1.5,7,5,0,0.00%,TuraKe00
828,Jeremiah Valoaga,SFO,25,DE,4,0,0,1,1,100.00%,9,9,9,0,104.2,1,1,8,0,0,0,0,0,2,0,0.00%,ValoJe00
829,Sylvester Williams,LAC,31,DT,5,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,5,0,0.00%,WillSy00
830,Tim Williams,2TM,26,DE,5,0,0,0,0,,0,,,0,,,0,0,8,0,0,0,0,2,0,0.00%,WillTi00
831,Justin Zimmer,CLE,27,DT,2,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,5,2,28.60%,ZimmJu00
832,Johnathan Abram,OAK,23,DB,1,1,0,3,2,66.70%,62,31,20.7,0,109.7,21.7,49,13,1,0,0,0,0,5,2,28.60%,AbraJo01
833,Byron Cowart,NWE,23,DE,5,0,0,0,0,,0,,,0,,,0,0,0,0,0,0,0,2,1,33.30%,CowaBy00
834,Tyrone Crawford,DAL,30,DE,4,2,0,1,1,100.00%,-2,-2,-2,0,79.2,-6,-6,4,0,0,1,1,2,3,1,25.00%,CrawTy00
835,Xavier Crawford,2TM,24,DB,5,0,0,1,1,100.00%,5,5,5,0,87.5,2,2,3,0,0,0,0,0,2,0,0.00%,CrawXa00
836,Matt Dickerson,TEN,24,DT,5,0,0,0,0,,0,,,0,,,0,0,0,1,1,0,2,2,1,33.30%,DickMa00
837,Kevin Givens,SFO,22,DT,1,0,0,0,0,,0,,,0,,,0,0,0,2,0,0,2,1,0,0.00%,GiveKe01
838,Ryan Glasgow,CIN,26,DT,5,2,0,1,0,0.00%,0,,0,0,39.6,0,0,0,0,0,2,0,2,7,0,0.00%,GlasRy00
839,Ahmad Gooden,DEN,24,DT,3,0,0,0,0,,0,,,0,,,0,0,0,0,1,0,1,1,0,0.00%,GoodAh00
840,Jalen Guyton,LAC,22,WR,3,0,0,1,1,100.00%,9,9,9,0,104.2,6,6,3,0,0,0,0,0,1,0,0.00%,GuytJa01
841,Saquan Hampton,NOR,24,DB,5,0,0,3,2,66.70%,9,4.5,3,0,70.1,1.7,-1,10,1,0,0,0,0,1,0,0.00%,HampSa00
842,Frank Herron,DET,25,DT,3,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,6,0,0.00%,HerrFr00
843,Isaiah Johnson,OAK,24,DB,5,0,0,2,1,50.00%,20,20,10,0,85.4,11.5,20,0,0,0,0,0,0,2,0,0.00%,JohnIs02
844,Jonathan Ledbetter,MIA,22,DE,1,1,0,0,0,,0,,,0,,,0,0,0,1,0,0.5,2,4,1,20.00%,LedbJo01
845,Hercules Mata'afa,MIN,24,DE,6,0,0,0,0,,0,,,0,,,0,0,4,1,0,0,2,1,0,0.00%,MataHe00
846,Rob McCray,CLE,23,LB,1,0,0,0,0,,0,,,0,,,0,0,2,1,0,0,1,1,0,0.00%,McCrRo00
847,Cassanova McKinzy,WAS,27,LB,3,0,0,0,0,,0,,,0,,,0,0,1,0,0,1,1,1,0,0.00%,McKiCa01
848,Anthony Nelson,TAM,22,DE,9,1,0,1,1,100.00%,6,6,6,0,91.7,5,5,1,11,0,0,0,0,8,1,11.10%,NelsAn01
849,Kyle Peko,2TM,26,DT,6,0,0,0,0,,0,,,0,,,0,0,0,1,0,0,1,5,0,0.00%,PekoKy00
850,Harrison Phillips,BUF,23,DT,3,0,0,0,0,,0,,,0,,,0,0,0,0,0,0.5,1,3,0,0.00%,PhilHa00
851,Caraun Reid,ARI,28,DT,3,3,0,0,0,,0,,,0,,,0,0,0,2,0,0,2,4,1,20.00%,ReidCa00
852,Tuzar Skipper,NYG,24,LB,6,0,0,0,0,,0,,,0,,,0,0,2,0,0,0.5,1,3,0,0.00%,SkipTu00
853,Noah Spence,WAS,25,LB,7,0,0,0,0,,0,,,0,,,0,0,0,0,1,1,2,3,0,0.00%,SpenNo00
