Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,-9999
915,Cameron Lewis,BUF,24,DB,7,1,0,0,0,0,1,1,0,0,0,0,0,6,3,3,1,0,,LewiCa00
916,Bradley McDougald,2TM,31,DB,3,1,,,0,,,,,,,0,0,5,3,2,0,0,,McDoBr01
917,Connor McGovern,NYJ,28,C,15,15,,,0,,,,,,,0,0,3,3,0,0,0,,McGoCo00
918,Jerick McKinnon,KAN,29,RB,13,0,,,0,,,0,0,1,-1,0,0,3,3,0,0,0,,McKiJe00
919,Elijah Moore,NYJ,21,WR,11,6,,,0,,,,,,,0,0,3,3,0,0,0,,MoorEl00
920,Foster Moreau,LVR,24,TE,17,11,,,0,,,1,1,1,0,0,0,4,3,1,0,0,,MoreFo00
921,Jason Myers,SEA,30,K,17,0,,,0,,,,,,,0,0,4,3,1,0,0,,MyerJa00
922,Kai Nacua,2TM,26,DB,4,0,,,0,,,,,,,0,0,4,3,1,0,0,,NacuKa00
923,Hamsah Nasirildeen,NYJ,22,DB,12,2,,,0,,,,,,,0,0,10,3,7,0,0,,NasiHa00
924,Jeff Okudah,DET,22,CB,1,1,0,0,0,0,1,,,,,0,0,4,3,1,0,0,,OkudJe00
925,Romeo Okwara,DET,26,DE,4,4,,,0,,,,,,,0,1,6,3,3,1,2,,OkwaRo01
926,Gunner Olszewski,NWE,25,WR,16,0,,,0,,,0,3,2,0,0,0,7,3,4,0,0,,OlszGu00
927,Kareem Orr,LAR,24,,2,0,,,0,,,,,,,0,0,4,3,1,0,0,,OrrxKa00
928,Elijhaa Penny,NYG,28,RB,17,3,,,0,,,,,,,0,0,9,3,6,0,0,,PennEl00
929,Kyle Pitts*,ATL,21,TE,17,15,,,0,,,,,,,0,0,3,3,0,0,0,,PittKy00
930,Nickell Robey-Coleman,DET,29,DB,1,0,,,0,,,,,,,0,0,4,3,1,0,0,,RobeNi00
931,Curtis Robinson,2TM,23,LB,6,0,,,0,,,,,,,0,0,6,3,3,0,1,,RobiCu00
932,Rashard Robinson,TAM,26,DB,7,0,,,0,,,,,,,0,0,4,3,1,0,0,,RobiRa00
933,Amari Rodgers,GNB,22,WR,16,1,,,0,,,0,2,1,0,0,0,3,3,0,0,0,,RodgAm00
934,Christian Rozeboom,2TM,24,LB,10,0,,,0,,,,,,,0,0,3,3,0,0,0,,RozeCh00
935,Sterling Shepard,NYG,28,WR,7,6,,,0,,,,,,,0,0,3,3,0,0,0,,ShepSt00
936,Matthew Slater*,NWE,36,WR,17,0,,,0,,,,,,,0,0,11,3,8,0,0,,SlatMa00
937,Darius Slayton,NYG,24,WR,13,5,,,0,,,0,1,0,0,0,0,3,3,0,0,0,,SlayDa01
938,Tre'Quan Smith,NOR,25,WR,11,6,,,0,,,0,1,0,0,0,0,3,3,0,0,0,,SmitTr03
939,Benny Snell Jr.,PIT,23,RB,17,0,,,0,,,,,,,0,0,7,3,4,0,0,,SnelBe00
940,Damion Square,3TM,32,DE,9,1,,,0,,,,,,,0,0.5,9,3,6,0,3,,SquaDa00
941,Andrew Thomas,NYG,22,LT,13,13,,,0,,,,,,,0,0,3,3,0,0,0,,ThomAn02
942,Stantley Thomas-Oliver,CAR,23,CB,12,0,,,0,,,,,,,0,0,7,3,4,0,0,,ThomSt00
943,Darian Thompson,DAL,28,DB,5,0,,,0,,,,,,,0,0,3,3,0,0,0,,ThomDa05
944,Zach Triner,TAM,30,C,9,0,,,0,,,,,,,0,0,3,3,0,0,0,,TrinZa00
945,Josh Tupou,CIN,27,DT,17,9,,,0,,,,,,,0,0,12,3,9,0,1,,TupoJo00
946,Zeke Turner,ARI,25,DB,5,0,,,0,,,,,,,0,0,4,3,1,0,0,,TurnZe00
947,Jason Verrett,SFO,30,DB,1,1,,,0,,,,,,,0,0,5,3,2,0,0,,VerrJa00
948,Jaylen Waddle,MIA,23,WR,16,16,,,0,,,0,2,0,0,0,0,3,3,0,0,0,,WaddJa00
949,Jonathan Ward,ARI,24,RB,13,0,,,0,,,1,0,0,0,0,0,5,3,2,0,0,,WardJo00
950,Charles Washington,ARI,28,DB,7,0,,,0,,,,,,,0,0,3,3,0,0,0,,WashCh01
951,Mark Webb,LAC,23,DB,7,0,,,0,,,,,,,0,0,3,3,0,0,0,,WebbMa01
952,Kristian Welch,BAL,23,LB,16,0,,,0,,,,,,,0,0,13,3,10,0,0,,WelcKr00
953,Trevon Wesco,NYJ,26,TE,12,7,,,0,,,0,0,1,0,0,0,3,3,0,0,0,,WescTr00
954,Darrel Williams,KAN,26,RB,17,7,,,0,,,,,,,0,0,3,3,0,0,0,,WillDa10
955,Brandon Wilson,CIN,27,RB,9,1,,,0,,,,,,,0,0,6,3,3,0,0,,WilsBr01
956,Mitch Wishnowsky,SFO,29,P,17,0,,,0,,,,,,,0,0,3,3,0,0,0,,WishMi00
957,McTelvin Agim,DEN,24,DT,7,0,0,0,0,0,1,,,,,0,1.5,4,2,2,1,3,,AgimMc00
958,Freedom Akinmoladun,NYJ,25,DE,1,0,,,0,,,,,,,0,0,2,2,0,0,0,,AkinFr01
959,Mo Alie-Cox,IND,28,TE,17,7,,,0,,,0,1,0,0,0,0,3,2,1,0,0,,AlieMo00
960,Tyson Alualu,PIT,34,DT,2,2,,,0,,,,,,,0,0,5,2,3,0,1,,AluaTy99
961,Bradlee Anae,DAL,23,DE,4,0,,,0,,,,,,,0,0,2,2,0,0,0,,AnaeBr00
962,Alex Armah,2TM,27,FB,11,2,,,0,,,,,,,0,0,4,2,2,0,0,,ArmaAl00
963,Damon Arnette,LVR,25,CB,4,0,0,0,0,0,1,,,,,0,0,4,2,2,0,0,,ArneDa00
964,Tavon Austin,JAX,31,WR,13,3,,,0,,,0,1,0,0,0,0,2,2,0,0,0,,AustTa00
965,John Bates,WAS,24,TE,17,8,,,0,,,0,1,1,0,0,0,2,2,0,0,0,,BateJo00
966,Odell Beckham Jr.,2TM,29,WR,14,13,,,0,,,,,,,0,0,2,2,0,0,0,,BeckOd00
967,Rashod Berry,DET,25,TE,5,0,,,0,,,,,,,0,0,3,2,1,0,1,,BerrRa01
968,Khari Blasingame,TEN,25,RB,11,3,,,0,,,0,1,0,0,0,0,2,2,0,0,0,,BlasKh00
969,Jacob Bobenmoyer,DEN,24,LS,17,0,,,0,,,,,,,0,0,4,2,2,0,0,,BobeJa00
970,Curtis Bolton,DET,26,LB,5,0,,,0,,,,,,,0,0,3,2,1,0,0,,BoltCu00
971,Tashawn Bower,2TM,26,DE,6,0,,,0,,,,,,,0,1,4,2,2,1,1,,BoweTa00
972,Ja'Marcus Bradley,CLE,25,WR,5,0,,,0,,,,,,,0,0,3,2,1,0,0,,BradJa01
973,Aaron Brewer,ARI,31,C,14,0,,,0,,,,,,,0,0,2,2,0,0,0,,BrewAa00
974,Gary Brightwell,NYG,22,RB,13,0,,,0,,,,,,,0,0,8,2,6,0,0,,BrigGa00
975,Antoine Brooks Jr.,LAR,23,S,8,0,,,0,,,,,,,0,0,3,2,1,0,0,,BrooAn00
976,A.J. Brown,TEN,24,WR,13,13,,,0,,,0,0,1,0,0,0,2,2,0,0,0,,BrowAJ00
977,Daniel Brunskill,SFO,27,RG,17,17,,,0,,,,,,,0,0,2,2,0,0,0,,BrunDa00
978,Brandin Bryant,BUF,28,DT,2,0,,,0,,,,,,,0,0,2,2,0,0,1,,BryaBr00
979,Rex Burkhead,HOU,31,RB,16,5,,,0,,,0,1,0,0,0,0,2,2,0,0,0,,BurkRe00
980,Michael Burton,KAN,29,RB,16,0,,,0,,,,,,,0,0,5,2,3,0,0,,BurtMi00
981,Elijah Campbell,MIA,26,DB,7,0,,,0,,,,,,,0,0,2,2,0,0,0,,CampEl00
982,Tory Carter,TEN,22,FB,8,2,,,0,,,0,0,1,0,0,0,2,2,0,0,0,,CartTo01
983,Ja'Marr Chase*,CIN,21,WR,17,17,,,0,,,0,2,0,0,0,0,2,2,0,0,0,,ChasJa00
984,Dan Chisena,MIN,24,WR,11,0,,,0,,,,,,,0,0,3,2,1,0,0,,ChisDa00
985,Ezra Cleveland,MIN,23,LG,17,17,,,0,,,,,,,0,0,2,2,0,0,0,,ClevEz00
986,Keelan Cole,NYJ,28,WR,15,11,,,0,,,,,,,0,0,2,2,0,0,0,,ColeKe00
987,John Cominsky,ATL,26,DE,4,0,,,0,,,,,,,0,0,2,2,0,1,0,,ComiJo00
988,Ryan Connelly,MIN,26,LB,12,0,,,0,,,,,,,0,0,3,2,1,0,0,,ConnRy00
989,Nathan Cottrell,JAX,25,RB,4,0,,,0,,,,,,,0,0,3,2,1,0,0,,CottNa00
990,Carter Coughlin,NYG,24,LB,7,0,,,0,,,,,,,0,0,6,2,4,0,0,,CougCa00
991,Jabril Cox,DAL,23,LB,7,0,,,0,,,,,,,0,0,2,2,0,0,0,,CoxxJa00
992,River Cracraft,SFO,27,WR,6,0,,,0,,,0,0,1,0,0,0,3,2,1,0,0,,CracRi00
993,Jake Curhan,SEA,23,RT,15,5,,,0,,,,,,,0,0,2,2,0,0,0,,CurhJa00
994,Dominique Dafney,GNB,24,TE,10,2,,,0,,,1,0,0,0,0,0,3,2,1,0,0,,DafnDo00
995,Jalen Davis,CIN,25,DB,15,0,0,0,0,0,1,1,0,0,0,0,0,7,2,5,0,0,,DaviJa06
996,Javaris Davis,MIA,25,CB,1,0,0,0,0,0,1,,,,,0,0,2,2,0,0,0,,DaviJa10
997,Darqueze Dennard,2TM,30,DB,2,0,,,0,,,,,,,0,0,3,2,1,0,0,,DennDa00
998,Andrew DePaola,MIN,34,C,17,0,,,0,,,,,,,0,0,4,2,2,0,0,,DePaAn00
999,Stefon Diggs*,BUF,28,WR,17,17,,,0,,,0,1,0,0,0,0,2,2,0,0,0,,DiggSt00
1000,Nate Ebner,NYG,33,DB,6,0,,,0,,,,,,,0,0,2,2,0,0,0,,EbneNa00
1001,Mario Edwards,CHI,27,DE,12,1,0,0,0,0,1,,,,,0,2,8,2,6,1,5,,EdwaMa01
1002,Christian Elliss,PHI,22,LB,1,0,,,0,,,,,,,0,0,3,2,1,0,0,,ElliCh00
1003,Noah Fant,DEN,24,TE,16,16,,,0,,,,,,,0,0,2,2,0,0,0,,FantNo00
1004,Austin Faoliu,DAL,22,DT,1,0,,,0,,,,,,,0,0,2,2,0,0,0,,FaolAu00
1005,Demetric Felton,CLE,23,WR,16,2,,,0,,,1,4,4,0,0,0,4,2,2,0,0,,FeltDe00
1006,Blake Ferguson,MIA,24,LS,17,0,,,0,,,0,0,1,-2,0,0,3,2,1,0,0,,FergBl00
1007,Tony Fields,CLE,22,LB,10,0,,,0,,,,,,,0,0,4,2,2,0,0,,FielTo00
1008,Kylie Fitts,ARI,27,LB,6,0,,,0,,,,,,,0,0,2,2,0,0,0,,FittKy00
1009,Royce Freeman,2TM,25,RB,15,0,,,0,,,,,,,0,0,2,2,0,0,0,,FreeRo00
1010,Mark Gilbert,DET,24,DB,8,0,0,0,0,0,1,1,0,0,0,0,0,3,2,1,0,0,,GilbMa02
1011,Jamie Gillan,CLE,24,P,12,0,,,0,,,0,1,1,0,0,0,3,2,1,0,0,,GillJa00
1012,Cullen Gillaspia,NYG,26,RB,15,0,,,0,,,,,,,0,0,4,2,2,0,0,,GillCu00
1013,Brandon Graham,PHI,33,DE,2,2,,,0,,,,,,,0,0,2,2,0,1,1,,GrahBr99
1014,Ladarius Hamilton,GNB,23,LB,6,0,,,0,,,,,,,0,0,3,2,1,0,2,,HamiLa01
1015,Damar Hamlin,BUF,23,DB,14,0,0,0,0,0,2,,,,,0,0,2,2,0,0,0,,HamlDa00
1016,Najee Harris*,PIT,23,RB,17,17,,,0,,,0,0,1,0,0,0,2,2,0,0,0,,HarrNa00
1017,Trayvon Henderson,CIN,26,DB,2,0,,,0,,,0,0,1,29,1,0,4,2,2,0,0,,HendTr01
1018,Tyreek Hill*,KAN,27,WR,17,16,,,0,,,0,2,1,3,0,0,2,2,0,0,0,,HillTy00
1019,Dontrell Hilliard,TEN,26,RB,8,5,,,0,,,0,2,1,0,0,0,3,2,1,0,0,,HillDo00
1020,T.J. Hockenson,DET,24,TE,12,12,,,0,,,,,,,0,0,2,2,0,0,0,,HockTJ00
1021,J.P. Holtz,CHI,28,TE,13,0,,,0,,,,,,,0,0,4,2,2,0,0,,HoltJ.01
1022,Austin Hooper,CLE,27,TE,16,16,,,0,,,,,,,0,0,2,2,0,0,0,,HoopAu00
1023,Buddy Howell,LAR,25,RB,10,0,,,0,,,,,,,0,0,2,2,0,0,0,,HoweGr00
1024,Braxton Hoyett,NOR,25,DT,1,0,,,0,,,,,,,0,0,4,2,2,1,0,,HoyeBr01
1025,Maurice Hurst Jr.,SFO,26,DT,2,0,,,0,,,,,,,0,0,2,2,0,1,0,,HursMa00
1026,Alec Ingold,LVR,25,FB,9,3,,,0,,,0,0,1,1,0,0,4,2,2,0,0,,IngoAl01
1027,Bruce Irvin,CHI,34,DE,6,1,0,0,0,0,1,,,,,0,0,7,2,5,0,2,,IrviBr00
1028,Andy Janovich,CLE,28,RB,13,3,,,0,,,,,,,0,0,2,2,0,0,0,,JanoAn00
1029,Buddy Johnson,PIT,22,LB,4,0,,,0,,,,,,,0,0,2,2,0,0,0,,JohnBu01
1030,Ty Johnson,NYJ,24,RB,16,3,,,0,,,0,2,0,0,0,0,3,2,1,0,0,,JohnTy02
1031,Joseph Jones,TEN,27,LB,9,0,,,0,,,,,,,0,0,6,2,4,0,0,,JoneJo05
1032,Michael Jordan,CAR,23,LG,11,10,,,0,,,,,,,0,0,2,2,0,0,0,,JordMi01
1033,Azur Kamara,DAL,25,LB,9,0,,,0,,,,,,,0,0,3,2,1,0,0,,KamaAz01
1034,Zach Kerr,3TM,31,DT,7,0,,,0,,,,,,,0,0,6,2,4,0,0,,KerrZa00
1035,Younghoe Koo,ATL,27,K,17,0,,,0,,,,,,,0,0,3,2,1,0,0,,KooxYo00
1036,Malcolm Koonce,LVR,23,LB,5,0,,,0,,,,,,,0,2,3,2,1,2,2,,KoonMa00
1037,Christian Kuntz,PIT,27,LS,17,0,,,0,,,,,,,0,0,2,2,0,0,0,,KuntCh02
1038,CeeDee Lamb*,DAL,22,WR,16,13,,,0,,,,,,,0,0,2,2,0,0,0,,LambCe00
1039,Trevor Lawrence,JAX,22,QB,17,17,,,0,,,0,9,2,0,0,0,2,2,0,0,0,,LawrTr00
1040,Richard LeCounte,CLE,23,DB,9,1,,,0,,,,,,,0,0,3,2,1,0,0,,LeCoRi00
1041,Rick Lovato,PHI,29,C,17,0,,,0,,,,,,,0,0,2,2,0,0,0,,LovaRi00
1042,Kamal Martin,CAR,23,LB,6,1,,,0,,,,,,,0,0,2,2,0,0,0,,MartKa01
1043,Ross Matiscik,JAX,25,LB,17,0,,,0,,,,,,,0,0,2,2,0,0,0,,MatiRo00
1044,Ray-Ray McCloud,PIT,25,WR,16,5,,,0,,,0,4,2,1,0,0,2,2,0,0,0,,McClRa00
1045,Terry McLaurin,WAS,26,WR,17,17,,,0,,,,,,,0,0,2,2,0,0,0,,McLaTe00
1046,Forrest Merrill,LAC,25,DT,4,0,,,0,,,,,,,0,0,4,2,2,0,0,,MerrFo00
1047,Jakobi Meyers,NWE,25,WR,17,16,,,0,,,0,1,0,0,0,0,2,2,0,0,0,,MeyeJa01
1048,Scott Miller,TAM,24,WR,9,0,,,0,,,0,0,1,0,0,0,2,2,0,0,0,,MillSc01
1049,Andre Mintze,DEN,23,LB,6,0,,,0,,,,,,,0,0,4,2,2,0,0,,MintAn00
1050,Chris Moore,HOU,28,WR,12,1,,,0,,,,,,,0,0,5,2,3,0,0,,MoorCh00
1051,D.J. Moore,CAR,24,WR,17,17,,,0,,,0,1,1,1,0,0,2,2,0,0,0,,MoorD.00
1052,Tanner Muse,SEA,25,S,6,0,,,0,,,,,,,0,0,4,2,2,0,0,,MuseTa00
1053,Ryan Nall,CHI,26,RB,9,0,,,0,,,0,0,1,0,0,0,2,2,0,0,0,,NallRy00
1054,Lucas Niang,KAN,23,RT,12,9,,,0,,,,,,,0,0,2,2,0,0,0,,NianLu00
1055,Hardy Nickerson,HOU,27,LB,2,0,,,0,,,,,,,0,0,2,2,0,0,0,,NickHa02
1056,David Njoku,CLE,25,TE,16,11,,,0,,,0,0,1,0,0,0,2,2,0,0,0,,NjokDa00
1057,Jared Norris,WAS,28,LB,5,0,,,0,,,,,,,0,0,3,2,1,0,0,,NorrJa00
1058,Pat O'Connor,TAM,28,DE,13,0,,,0,,,,,,,0,0.5,4,2,2,1,2,,OConPa00
1059,Josh Oliver,BAL,24,TE,14,1,,,0,,,0,1,1,0,0,0,4,2,2,0,0,,OlivJo00
1060,K.J. Osborn,MIN,24,WR,17,9,,,0,,,,,,,0,0,2,2,0,0,0,,OsboKJ00
1061,Matt Overton,LAC,36,C,17,0,,,0,,,,,,,0,0,2,2,0,0,0,,OverMa00
1062,Josh Palmer,LAC,23,WR,17,5,,,0,,,,,,,0,0,2,2,0,0,0,,PalmJo00
1063,Brandon Parker,LVR,26,RT,17,13,,,0,,,0,0,1,0,0,0,3,2,1,0,0,,ParkBr01
1064,DeVante Parker,MIA,28,WR,10,8,,,0,,,,,,,0,0,2,2,0,0,0,,ParkDe01
1065,Zach Pascal,IND,27,WR,16,13,,,0,,,0,1,0,0,0,0,2,2,0,0,0,,PascZa00
1066,Donovan Peoples-Jones,CLE,22,WR,14,9,,,0,,,0,2,0,0,0,0,2,2,0,0,0,,PeopDo00
1067,Jamal Perry,MIA,27,DB,4,0,,,0,,,,,,,0,0,2,2,0,0,0,,WiltJo01
1068,Kevin Rader,PIT,26,TE,6,1,,,0,,,,,,,0,0,3,2,1,0,0,,RadeKe00
1069,Jalen Reagor,PHI,22,WR,17,13,,,0,,,0,2,1,20,0,0,2,2,0,0,0,,ReagJa00
1070,Hunter Renfrow*,LVR,26,WR,17,9,0,0,0,0,1,0,5,3,39,0,0,2,2,0,0,0,,RenfHu00
1071,Josh Reynolds,2TM,26,WR,12,5,,,0,,,,,,,0,0,2,2,0,0,0,,ReynJo00
1072,Chauncey Rivers,GNB,24,DE,4,0,,,0,,,,,,,0,0,2,2,0,0,0,,RiveCh01
1073,Allen Robinson,CHI,28,WR,12,11,,,0,,,,,,,0,0,2,2,0,0,0,,RobiAl02
1074,Richard Rodgers,PHI,29,TE,3,0,,,0,,,,,,,0,0,2,2,0,0,0,,RodgRi00
1075,D'Angelo Ross,NWE,25,DB,3,1,,,0,,,,,,,0,0,3,2,1,0,0,,RossDA03
1076,Rigoberto Sanchez,IND,27,K,17,0,,,0,,,,,,,0,0,3,2,1,0,0,,SancRi00
1077,Khalen Saunders,KAN,25,DT,7,0,,,0,,,,,,,0,0,8,2,6,0,0,,SaunKh00
1078,Patrick Scales,CHI,33,C,17,0,,,0,,,,,,,0,0,4,2,2,0,0,,ScalPa00
1079,Anthony Schwartz,CLE,21,WR,14,2,,,0,,,,,,,0,0,2,2,0,0,0,,SchwAn00
1080,Kendall Sheffield,ATL,25,DB,9,0,,,0,,,,,,,0,0,4,2,2,0,0,,ShefKe00
1081,Elerson Smith,NYG,23,DE,8,0,,,0,,,1,0,0,0,0,0,8,2,6,0,2,,SmitEl00
1082,Kaden Smith,NYG,24,TE,9,4,,,0,,,,,,,0,0,2,2,0,0,0,,SmitKa00
1083,Nate Solder,NYG,33,RT,16,16,,,0,,,,,,,0,0,2,2,0,0,0,,SoldNa00
1084,Jeremy Sprinkle,DAL,27,TE,17,4,,,0,,,,,,,0,0,2,2,0,0,0,,SpriJe00
1085,Luke Stocker,MIN,33,TE,12,0,,,0,,,,,,,0,0,2,2,0,0,0,,StocLu00
1086,Geoff Swaim,TEN,28,TE,16,16,,,0,,,,,,,0,0,3,2,1,0,0,,SwaiGe00
1087,Mike Thomas,CIN,27,WR,12,1,,,0,,,1,0,0,0,0,0,3,2,1,0,0,,ThomMi04
1088,Shaka Toney,WAS,23,LB,10,1,,,0,,,,,,,0,1.5,8,2,6,1,3,,ToneSh00
1089,Tommy Tremble,CAR,21,TE,16,11,,,0,,,,,,,0,0,3,2,1,0,0,,TremTo00
1090,Kary Vincent Jr.,PHI,22,DB,2,1,,,0,,,,,,,0,0,2,2,0,0,0,,VincKa00
1091,Dee Virgin,CHI,28,DB,2,0,,,0,,,,,,,0,0,3,2,1,0,0,,VirgDe00
1092,Tress Way,WAS,31,P,16,0,,,0,,,,,,,0,0,2,2,0,0,0,,WayxTr00
1093,Cody White,PIT,23,WR,15,0,,,0,,,,,,,0,0,4,2,2,0,0,,WhitCo05
1094,Jace Whittaker,ARI,26,DB,2,0,,,0,,,,,,,0,0,3,2,1,0,1,,WhitJa05
1095,Chris Williams,IND,23,DT,8,0,,,0,,,,,,,0,0,4,2,2,0,0,,WillCh08
1096,Antwaun Woods,IND,28,DT,7,0,,,0,,,,,,,0,0,5,2,3,0,0,,WoodAn02
1097,Brock Wright,DET,23,TE,10,5,,,0,,,,,,,0,0,3,2,1,0,0,,WrigBr01
1098,Justin Zimmer,BUF,29,DT,6,0,,,0,,,,,,,0,1,8,2,6,2,4,,ZimmJu00
1099,Davante Adams*+,GNB,29,WR,16,16,,,0,,,,,,,0,0,1,1,0,0,0,,AdamDa01
1100,Jordan Akins,HOU,29,TE,13,3,,,0,,,0,2,0,0,0,0,1,1,0,0,0,,AkinJo00
1101,Josh Allen,BUF,25,QB,17,17,,,0,,,0,8,2,-4,0,0,1,1,0,0,0,,AlleJo02
1102,Keenan Allen*,LAC,29,WR,16,16,,,0,,,0,1,0,0,0,0,1,1,0,0,0,,AlleKe00
1103,Danny Amendola,HOU,36,WR,8,0,,,0,,,0,1,0,0,0,0,1,1,0,0,0,,AmenDa00
1104,Abdullah Anderson,GNB,25,DE,3,0,,,0,,,,,,,0,0,2,1,1,0,0,,AndeAb00
1105,Robbie Anderson,CAR,28,WR,17,16,,,0,,,,,,,0,0,1,1,0,0,0,,AndeRo04
1106,Zayne Anderson,KAN,24,LB,4,0,,,0,,,,,,,0,0,1,1,0,0,0,,AndeZa02
1107,Jeremiah Attaochu,CHI,28,LB,5,0,,,0,,,,,,,0,0,2,1,1,0,1,,AttaJe00
1108,Antony Auclair,HOU,28,TE,16,13,,,0,,,,,,,0,0,1,1,0,0,0,,AuclAn00
1109,Alex Bachman,NYG,25,WR,3,0,,,0,,,,,,,0,0,1,1,0,0,0,,BachAl00
1110,Kawaan Baker,NOR,23,WR,2,0,,,0,,,,,,,0,0,1,1,0,0,0,,BakeKa00
1111,Kalen Ballage,PIT,26,RB,17,0,,,0,,,,,,,0,0,1,1,0,0,0,,BallKa00
1112,Ben Banogu,IND,25,LB,9,0,,,0,,,,,,,0,0,2,1,1,0,1,,BanoBe00
1113,Tyler Bass,BUF,24,K,17,0,,,0,,,,,,,0,0,1,1,0,0,0,,BassTy00
1114,Essang Bassey,2TM,23,CB,2,0,,,0,,,,,,,0,0,1,1,0,0,0,,BassEs01
1115,Sam Beal,NYG,25,DB,3,0,,,0,,,,,,,0,0,1,1,0,0,0,,BealSa00
1116,Andrew Beck,DEN,25,TE,12,0,,,0,,,,,,,0,0,1,1,0,0,0,,BeckAn01
1117,Travis Benjamin,SFO,32,WR,10,0,,,0,,,0,1,0,0,0,0,1,1,0,0,0,,BenjTr00
1118,Francis Bernard,DAL,26,LB,8,0,,,0,,,,,,,0,0,4,1,3,0,0,,BernFr01
1119,Giovani Bernard,TAM,30,RB,12,0,,,0,,,0,1,1,0,0,0,1,1,0,0,0,,BernGi00
1120,Vince Biegel,MIA,28,LB,5,0,,,0,,,,,,,0,0,2,1,1,0,0,,BiegVi00
1121,Amani Bledsoe,TEN,23,DE,5,2,0,0,0,0,1,,,,,0,0,1,1,0,0,0,,BledAm01
1122,Ike Boettger,BUF,27,LG,15,10,,,0,,,,,,,0,0,1,1,0,0,0,,BoetIk00
1123,Corey Bojorquez,GNB,25,P,17,0,,,0,,,,,,,0,0,1,1,0,0,0,,BojoCo00
1124,Mike Boone,DEN,26,RB,8,0,,,0,,,,,,,0,0,2,1,1,0,0,,BoonMi00
1125,Tyler Boyd,CIN,27,WR,16,10,,,0,,,0,1,1,0,0,0,1,1,0,0,0,,BoydTy00
1126,Bradley Bozeman,BAL,27,C,16,16,,,0,,,0,1,0,-2,0,0,1,1,0,0,0,,BozeBr00
1127,Cameron Brate,TAM,30,TE,17,3,,,0,,,,,,,0,0,1,1,0,0,0,,BratCa00
1128,Matt Breida,BUF,26,RB,9,0,,,0,,,0,1,0,0,0,0,2,1,1,0,0,,BreiMa00
1129,Andrew Brown,LAC,26,DT,2,0,,,0,,,,,,,0,0,1,1,0,0,0,,BrowAn05
1130,Daniel Brown,NYJ,29,WR,12,0,,,0,,,,,,,0,0,2,1,1,0,0,,BrowDa04
1131,Dyami Brown,WAS,22,WR,15,6,,,0,,,,,,,0,0,2,1,1,0,0,,BrowDy00
1132,Pharaoh Brown,HOU,27,TE,15,12,,,0,,,0,1,0,0,0,0,1,1,0,0,0,,BrowPh01
1133,Spencer Brown,BUF,23,RT,13,10,,,0,,,0,0,1,0,0,0,1,1,0,0,0,,BrowSp00
1134,Joe Burrow,CIN,25,QB,16,16,,,0,,,0,5,1,0,0,0,1,1,0,0,0,,BurrJo01
1135,Yodny Cajuste,NWE,25,T,7,2,,,0,,,,,,,0,0,1,1,0,0,0,,CajuYo00
1136,Joe Cardona,NWE,29,C,17,0,,,0,,,,,,,0,0,1,1,0,0,0,,CardJo00
1137,DeAndre Carter,WAS,28,WR,17,6,,,0,,,0,3,1,0,0,0,1,1,0,0,0,,CartDe02
1138,Joseph Charlton,2TM,24,P,6,0,,,0,,,,,,,0,0,1,1,0,0,0,,CharJo01
1139,Brady Christensen,CAR,25,LT,16,6,,,0,,,,,,,0,0,1,1,0,0,0,,ChriBr00
1140,Geron Christian,HOU,25,LT,14,8,,,0,,,,,,,0,0,1,1,0,0,0,,ChriGe01
1141,Cole Christiansen,LAC,24,LB,3,0,,,0,,,,,,,0,0,1,1,0,0,0,,ChriCo00
1142,AJ Cole III*+,LVR,26,P,17,0,,,0,,,1,0,0,0,0,0,1,1,0,0,0,,ColeAJ01
1143,Tevin Coleman,NYJ,28,RB,11,5,,,0,,,,,,,0,0,2,1,1,0,0,,ColeTe01
1144,Nico Collins,HOU,22,WR,14,8,,,0,,,,,,,0,0,1,1,0,0,0,,CollNi00
1145,Trystan Colon-Castillo,BAL,23,C,12,1,,,0,,,,,,,0,0,1,1,0,0,0,,ColoTr01
1146,Tom Compton,SFO,32,RT,17,7,,,0,,,0,0,1,0,0,0,1,1,0,0,0,,CompTo00
1147,James Conner*,ARI,26,RB,15,6,,,0,,,0,2,1,0,0,0,1,1,0,0,0,,ConnJa00
1148,Jared Cook,LAC,34,TE,16,10,,,0,,,,,,,0,0,1,1,0,0,0,,CookJa02
1149,Logan Cooke,JAX,26,P,15,0,,,0,,,,,,,0,0,2,1,1,0,0,,CookLo00
1150,Doug Costin,JAX,24,DT,1,0,,,0,,,,,,,0,0,1,1,0,0,0,,CostDo00
1151,Kirk Cousins*,MIN,33,QB,16,16,,,0,,,0,12,4,0,0,0,1,1,0,0,0,,CousKi00
1152,Morgan Cox,TEN,35,C,17,0,,,0,,,,,,,0,0,1,1,0,0,0,,CoxxMo00
1153,Tyler Coyle,DAL,23,S,2,0,,,0,,,,,,,0,0,2,1,1,0,0,,CoylTy00
1154,Mason Crosby,GNB,37,K,17,0,,,0,,,,,,,0,0,1,1,0,0,0,,CrosMa20
1155,Jamison Crowder,NYJ,28,WR,12,4,,,0,,,0,1,0,0,0,0,1,1,0,0,0,,CrowJa00
1156,Andy Dalton,CHI,34,QB,8,6,,,0,,,0,1,2,0,0,0,2,1,1,0,0,,DaltAn00
