Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,-9999
925,Chase Claypool,PIT,22,WR,16,6,,,0,,,0,3,1,0,0,0,6,2,4,0,0,,ClayCh01
926,Tyler Conklin,MIN,25,TE,16,2,,,0,,,0,1,0,0,0,0,2,2,0,0,0,,ConkTy00
927,Xavier Crawford,CHI,25,DB,3,0,,,0,,,,,,,,0,4,2,2,0,0,,CrawXa00
928,Dominique Dafney,GNB,23,TE,5,2,,,0,,,,,,,0,0,2,2,0,0,0,,DafnDo00
929,Darrion Daniels,SFO,23,DT,4,0,,,0,,,,,,,,0,4,2,2,0,0,,DaniDa04
930,Marlon Davidson,ATL,22,DE,8,0,0,0,0,0,1,,,,,,0,8,2,6,0,0,,DaviMa01
931,Duke Dawson,DEN,25,DB,12,1,,,0,,,,,,,,0,8,2,6,0,0,,DawsDu00
932,Khalil Dorsey,BAL,22,CB,6,0,,,0,,,,,,,,0,2,2,0,0,0,,DorsKh00
933,Ross Dwelley,SFO,25,TE,16,9,,,0,,,,,,,0,0,2,2,0,0,0,,DwelRo00
934,Reid Ferguson,BUF,26,LS,16,0,,,0,,,,,,,,0,2,2,0,0,0,,FergRe00
935,Mark Fields II,2TM,24,DB,4,0,,,0,,,,,,,,0,2,2,0,0,0,,FielMa01
936,Royce Freeman,DEN,24,RB,16,0,,,0,,,,,,,0,0,2,2,0,0,0,,FreeRo00
937,Jonathan Garvin,GNB,21,DE,8,0,,,0,,,,,,,,0,5,2,3,0,0,,GarvJo00
938,Reggie Gilliam,BUF,23,FB,14,0,,,0,,,1,0,0,0,0,0,2,2,0,0,0,,GillRe00
939,Ryan Glasgow,NOR,27,DT,2,0,,,0,,,,,,,,0,3,2,1,0,0,,GlasRy00
940,Woodrow Hamilton,CAR,28,DT,5,0,,,0,,,0,0,1,0,0,0,3,2,1,0,0,,HamiWo00
941,Demetrius Harris,CHI,29,TE,15,5,,,0,,,1,0,0,0,0,0,3,2,1,0,0,,HarrDe03
942,Jamycal Hasty,SFO,24,RB,8,0,,,0,,,0,1,0,0,0,0,2,2,0,0,0,,HastJa02
943,Tae Hayes,2TM,23,DB,3,0,,,0,,,,,,,,0,3,2,1,0,0,,HayeTa00
944,Nate Holley,MIA,26,DB,3,0,,,0,,,,,,,,0,3,2,1,0,0,,HollNa00
945,Buddy Howell,HOU,24,RB,14,0,,,0,,,,,,,0,0,2,2,0,0,0,,HoweGr00
946,David Irving,LVR,27,DT,2,0,,,0,,,,,,,,0,4,2,2,0,0,,IrviDa00
947,Joe Jackson,CLE,24,DE,3,0,,,0,,,0,0,1,0,0,0,5,2,3,0,0,,JackJo02
948,Craig James,PHI,24,DB,4,0,,,0,,,0,0,1,0,0,0,2,2,0,0,0,,JameCr01
949,Datone Jones,LVR,30,DE,1,0,,,0,,,,,,,,0,2,2,0,0,0,,JoneDa03
950,Xavier Jones,LAR,23,RB,13,0,,,0,,,,,,,0,0,3,2,1,0,0,,JoneXa00
951,Nick Keizer,KAN,25,TE,16,3,,,0,,,0,1,0,0,0,0,4,2,2,0,0,,KeizNi00
952,Marcus Kemp,2TM,25,WR,11,0,,,0,,,,,,,0,0,3,2,1,0,0,,KempMa00
953,Jordan Kunaszyk,WAS,24,LB,6,0,,,0,,,,,,,,0,3,2,1,0,0,,KunaJo00
954,Niko Lalos,NYG,23,DE,6,0,1,0,0,0,1,0,0,1,0,0,0,6,2,4,0,0,,LaloNi00
955,Jeremiah Ledbetter,TAM,26,DE,3,0,,,0,,,,,,,0,1,3,2,1,1,2,,LedbJe00
956,Corey Liuget,HOU,30,DT,6,1,,,0,,,,,,,0,1,4,2,2,2,2,,LiugCo00
957,P.J. Locke,DEN,23,DB,15,0,,,0,,,,,,,,0,3,2,1,0,0,,LockPJ00
958,Mike Love,BUF,26,DE,1,0,,,0,,,,,,,,0,2,2,0,1,0,,LoveMi00
959,James Lynch,MIN,21,DT,9,0,,,0,,,,,,,0,1,3,2,1,1,1,,LyncJa00
960,Jaydon Mickens,TAM,26,WR,10,0,,,0,,,,,,,0,0,2,2,0,0,0,,MickJa01
961,Bruce Miller,JAX,33,FB,8,5,,,0,,,1,0,0,0,0,0,2,2,0,0,0,,MillBr02
962,Chris Moore,BAL,27,WR,3,0,,,0,,,,,,,,0,2,2,0,0,0,,MoorCh00
963,Johnny Mundt,LAR,26,TE,16,1,,,0,,,,,,,0,0,3,2,1,0,0,,MundJo00
964,K.J. Osborn,MIN,23,WR,9,0,,,0,,,0,2,1,0,0,0,3,2,1,0,0,,OsboKJ00
965,Natrez Patrick,LAR,23,LB,13,0,,,0,,,,,,,,0,3,2,1,0,0,,PatrNa00
966,Elijhaa Penny,NYG,27,RB,14,0,,,0,,,,,,,0,0,7,2,5,0,0,,PennEl00
967,Samaje Perine,CIN,25,RB,16,1,,,0,,,,,,,0,0,3,2,1,0,0,,PeriSa00
968,Senorise Perry,TEN,29,RB,7,0,,,0,,,,,,,0,0,3,2,1,0,0,,PerrSe00
969,Byron Pringle,KAN,27,WR,13,3,,,0,,,,,,,0,0,2,2,0,0,0,,PrinBy00
970,Kevin Rader,PIT,25,TE,1,1,,,0,,,,,,,,0,3,2,1,0,0,,RadeKe00
971,Wyatt Ray,TEN,24,LB,4,1,,,0,,,,,,,0,1,2,2,0,1,1,,RayxWy01
972,Derek Rivers,2TM,26,DE,13,0,,,0,,,,,,,0,1.5,5,2,3,2,4,,RiveDe00
973,Deadrin Senat,ATL,26,DT,5,0,,,0,,,0,0,1,0,0,0,4,2,2,0,0,,SenaDe00
974,Joey Slye,CAR,24,K,16,0,,,0,,,,,,,0,0,2,2,0,0,0,,SlyeJo00
975,Tanzel Smart,NYJ,26,DT,3,0,,,0,,,,,,,,0,3,2,1,0,0,,SmarTa00
976,Keith Smith,ATL,28,FB,16,7,,,0,,,0,0,1,0,0,0,8,2,6,0,0,,SmitKe03
977,Rashad Smith,PHI,23,LB,2,0,,,0,,,,,,,,0,3,2,1,0,0,,SmitRa02
978,Saivion Smith,DAL,23,DB,6,1,,,0,,,,,,,,0,3,2,1,0,0,,SmitSa02
979,Tremon Smith,IND,24,DB,10,0,,,0,,,,,,,0,0,2,2,0,0,0,,SmitTr04
980,Freddie Swain,SEA,22,WR,16,1,,,0,,,0,0,2,0,0,0,2,2,0,0,0,,SwaiFr00
981,Cordrea Tankersley,MIN,27,DB,2,1,,,0,,,,,,,,0,2,2,0,0,0,,TankCo00
982,Teair Tart,TEN,23,DT,7,1,0,0,0,0,1,,,,,,0,5,2,3,1,2,,TartTe00
983,Pita Taumoepenu,ATL,26,LB,1,0,,,0,,,,,,,,0,2,2,0,0,0,,TaumPi00
984,Malik Taylor,GNB,25,WR,15,1,,,0,,,,,,,0,0,3,2,1,0,0,,TaylMa01
985,Darwin Thompson,KAN,23,RB,14,1,,,0,,,,,,,0,0,2,2,0,0,0,,ThomDa06
986,Kevin Toliver,DEN,25,DB,2,0,,,0,,,,,,,,0,3,2,1,0,0,,ToliKe00
987,Zach Triner,TAM,29,C,16,0,,,0,,,,,,,,0,2,2,0,0,0,,TrinZa00
988,Dwayne Washington,NOR,26,RB,11,0,,,0,,,,,,,0,0,2,2,0,0,0,,WashDw00
989,Jordan Wilkins,IND,26,RB,15,0,,,0,,,,,,,0,0,2,2,0,0,0,,WilkJo01
990,Jamaal Williams,GNB,25,RB,14,3,,,0,,,,,,,0,0,2,2,0,0,0,,WillJa06
991,Trevor Williams,PHI,27,DB,2,0,0,0,0,0,1,,,,,,0,3,2,1,0,0,,WillTr05
992,James Winchester,KAN,31,LS,16,0,,,0,,,,,,,,0,3,2,1,0,0,,WincJa00
993,Robert Windsor,IND,23,DT,2,0,,,0,,,,,,,,0,2,2,0,0,0,,WindRo01
994,Billy Winn,GNB,31,DT,6,0,0,0,0,0,2,,,,,,0,6,2,4,0,0,,WinnBi00
995,Tavon Young,BAL,26,DB,2,0,,,0,,,,,,,,0,2,2,0,0,0,,YounTa01
996,Olamide Zaccheaus,ATL,23,WR,11,2,,,0,,,,,,,0,0,2,2,0,0,0,,ZaccOl01
997,Andrew Adams,TAM,28,DB,16,0,,,0,,,,,,,,0,2,1,1,0,0,,AdamAn00
998,Matthew Adams,IND,25,LB,9,0,,,0,,,,,,,,0,2,1,1,0,0,,AdamMa00
999,Freedom Akinmoladun,CIN,24,DE,2,0,,,0,,,,,,,,0,2,1,1,0,0,,AkinFr01
1000,Bryan Anger,HOU,32,P,16,0,,,0,,,,,,,0,0,1,1,0,0,0,,AngeBr00
1001,Eli Ankou,DAL,26,DT,7,0,,,0,,,,,,,,0,5,1,4,0,0,,AnkoEl00
1002,Geno Atkins,CIN,32,DT,8,0,,,0,,,,,,,,0,1,1,0,0,1,,AtkiGe99
1003,Joe Bachie,PHI,22,LB,4,0,,,0,,,,,,,,0,2,1,1,0,0,,BachJo01
1004,Jake Bailey*+,NWE,23,P,16,0,,,0,,,,,,,0,0,2,1,1,0,0,,BailJa00
1005,Markus Bailey,CIN,23,LB,11,0,0,0,0,0,1,,,,,,0,1,1,0,0,0,,BailMa01
1006,Kenjon Barner,TAM,31,RB,6,0,,,0,,,,,,,0,0,1,1,0,0,0,,BarnKe00
1007,Tyler Bass,BUF,23,K,16,0,,,0,,,,,,,0,0,1,1,0,0,0,,BassTy00
1008,Rashod Berry,NWE,24,TE,3,0,,,0,,,,,,,,0,1,1,0,0,0,,BerrRa01
1009,Joel Bitonio*,CLE,29,LG,16,16,,,0,,,,,,,,0,1,1,0,0,0,,BitoJo00
1010,C.J. Board,NYG,27,WR,14,4,,,0,,,,,,,0,0,2,1,1,0,0,,BoarC.00
1011,Corey Bojorquez,BUF,24,P,16,0,,,0,,,,,,,0,0,1,1,0,0,0,,BojoCo00
1012,Reggie Bonnafon,CAR,24,RB,2,0,,,0,,,,,,,0,0,1,1,0,0,0,,BonnRe00
1013,Devontae Booker,LVR,28,RB,16,1,,,0,,,0,1,1,0,0,0,2,1,1,0,0,,BookDe00
1014,Matt Breida,MIA,25,RB,12,1,,,0,,,0,2,1,0,0,0,2,1,1,0,0,,BreiMa00
1015,Antoine Brooks Jr.,PIT,22,S,4,0,,,0,,,,,,,,0,2,1,1,0,0,,BrooAn00
1016,Andrew Brown,2TM,25,DT,7,0,,,0,,,,,,,0,1,3,1,2,1,1,,BrowAn05
1017,Malcolm Brown,LAR,27,RB,16,0,,,0,,,0,1,0,0,0,0,1,1,0,0,0,,BrowMa03
1018,Noah Brown,DAL,24,WR,16,1,,,0,,,,,,,0,0,2,1,1,0,0,,BrowNo00
1019,Brandin Bryant,BUF,27,DT,1,0,,,0,,,,,,,,0,1,1,0,0,0,,BryaBr00
1020,Michael Burton,NOR,28,RB,15,4,,,0,,,,,,,0,0,1,1,0,0,0,,BurtMi00
1021,Trey Burton,IND,29,TE,13,4,,,0,,,,,,,0,0,2,1,1,0,0,,BurtTr01
1022,Harrison Butker,KAN,25,K,16,0,,,0,,,,,,,0,0,1,1,0,0,0,,ButkHa00
1023,Jake Butt,DEN,25,TE,5,1,,,0,,,,,,,0,0,1,1,0,0,0,,ButtJa00
1024,Marquez Callaway,NOR,22,WR,11,3,,,0,,,0,0,2,0,0,0,1,1,0,0,0,,CallMa01
1025,Kameron Canaday,PIT,27,C,16,0,,,0,,,,,,,,0,2,1,1,0,0,,CanaKa00
1026,Brandon Carr,DAL,34,DB,3,0,,,0,,,,,,,,0,1,1,0,0,0,,CarrBr99
1027,Quintez Cephus,DET,22,WR,13,2,,,0,,,,,,,0,0,1,1,0,0,0,,CephQu00
1028,Sean Chandler,NYG,24,DB,3,0,,,0,,,,,,,,0,1,1,0,0,0,,ChanSe00
1029,Anthony Chesley,HOU,24,DB,3,0,,,0,,,,,,,,0,1,1,0,0,0,,ChesAn00
1030,Cole Christiansen,LAC,23,LB,4,0,,,0,,,,,,,,0,2,1,1,0,0,,ChriCo00
1031,Jack Cichy,TAM,25,LB,6,0,,,0,,,,,,,,0,2,1,1,0,0,,CichJa00
1032,Tyrie Cleveland,DEN,23,WR,10,0,,,0,,,,,,,0,0,2,1,1,0,0,,ClevTy00
1033,Kameron Cline,IND,22,DT,1,0,,,0,,,,,,,,0,2,1,1,0,0,,ClinKa00
1034,Omari Cobb,KAN,23,LB,1,0,,,0,,,,,,,,0,1,1,0,0,0,,CobbOm00
1035,Matt Cole,SFO,24,WR,1,0,,,0,,,,,,,,0,2,1,1,0,0,,ColeMa03
1036,Tevin Coleman,SFO,27,RB,8,1,,,0,,,,,,,0,0,1,1,0,0,0,,ColeTe01
1037,Logan Cooke,JAX,25,P,14,0,,,0,,,,,,,0,0,1,1,0,0,0,,CookLo00
1038,Marquise Copeland,LAR,23,DT,1,0,,,0,,,,,,,,0,1,1,0,0,0,,CopeMa01
1039,Bryan Cox Jr.,BUF,26,DE,1,0,,,0,,,,,,,,0,1,1,0,0,0,,CoxxBr01
1040,Jeremy Cox,DEN,24,RB,7,1,,,0,,,,,,,,0,3,1,2,0,0,,CoxxJe00
1041,Morgan Cox*+,BAL,34,LS,15,0,,,0,,,,,,,,0,2,1,1,0,0,,CoxxMo00
1042,River Cracraft,SFO,26,WR,9,1,,,0,,,,,,,0,0,1,1,0,0,0,,CracRi00
1043,Ken Crawley,NOR,27,DB,6,0,1,-1,0,-1,1,0,1,1,0,0,0,1,1,0,0,0,,CrawKe02
1044,Mason Crosby,GNB,36,K,16,0,,,0,,,,,,,0,0,1,1,0,0,0,,CrosMa20
1045,Austin Cutting,MIN,24,LS,9,0,,,0,,,,,,,,0,1,1,0,0,0,,CuttAu00
1046,Johnathan Cyprien,SFO,30,DB,4,0,,,0,,,1,,,,,0,2,1,1,0,0,,CyprJo00
1047,DeeJay Dallas,SEA,22,RB,12,2,,,0,,,,,,,0,0,2,1,1,0,0,,DallDe00
1048,Darrell Daniels,ARI,26,TE,12,8,,,0,,,1,0,0,0,0,0,1,1,0,0,0,,DaniDa02
1049,Khalil Davis,TAM,24,DT,2,0,,,0,,,,,,,,0,2,1,1,0,2,,DaviKh00
1050,Noah Dawkins,NYJ,23,LB,5,0,,,0,,,,,,,,0,1,1,0,0,0,,DawkNo00
1051,Sheldon Day,IND,26,DT,4,0,0,0,0,0,1,,,,,,0,2,1,1,0,0,,DayxSh00
1052,Andrew DePaola,MIN,33,C,7,0,,,0,,,0,0,1,0,0,0,1,1,0,0,0,,DePaAn00
1053,Seth Devalve,ARI,27,TE,4,0,,,0,,,0,0,1,0,0,0,1,1,0,0,0,,DevaSe00
1054,Michael Dickson,SEA,24,K,16,0,,,0,,,,,,,0,0,1,1,0,0,0,,DickMi00
1055,Michael Dogbe,ARI,24,DE,3,0,,,0,,,,,,,0,1,1,1,0,1,1,,DogbMi00
1056,Jamil Douglas,TEN,28,G,14,0,,,0,,,0,1,0,0,0,0,1,1,0,0,0,,DougJa00
1057,Rico Dowdle,DAL,22,RB,15,0,,,0,,,,,,,0,0,4,1,3,0,0,,DowdRi01
1058,Jake Elliott,PHI,25,K,16,0,,,0,,,,,,,0,0,1,1,0,0,0,,ElliJa03
1059,Kyle Emanuel,2TM,29,DE,8,0,,,0,,,,,,,,0,3,1,2,0,0,,EmanKy00
1060,Darrynton Evans,TEN,22,RB,5,0,,,0,,,,,,,0,0,1,1,0,0,0,,EvanDa02
1061,Blake Ferguson,MIA,23,LS,16,0,,,0,,,,,,,,0,2,1,1,0,0,,FergBl00
1062,Kai Forbath,LAR,33,K,2,0,,,0,,,,,,,0,0,1,1,0,0,0,,ForbKa00
1063,Dee Ford,SFO,29,LB,1,0,,,0,,,,,,,,0,3,1,2,0,0,,FordDe00
1064,D.J. Foster,ARI,27,WR,10,0,,,0,,,,,,,0,0,3,1,2,0,0,,FostD.01
1065,Bennie Fowler,NOR,29,WR,5,0,,,0,,,0,0,1,0,0,0,1,1,0,0,0,,FowlBe00
1066,Jack Fox*,DET,24,P,16,0,,,0,,,0,0,1,0,0,0,1,1,0,0,0,,FoxxJa01
1067,Trevis Gipson,CHI,23,DE,7,0,,,0,,,,,,,,0,5,1,4,0,3,,GipsTr00
1068,Stephen Gostkowski,TEN,36,K,15,0,,,0,,,,,,,0,0,1,1,0,0,0,,GostSt20
1069,Jaeden Graham,ATL,25,TE,16,0,,,0,,,,,,,0,0,3,1,2,0,0,,GrahJa01
1070,Jalen Guyton,LAC,23,WR,16,9,,,0,,,0,0,1,0,0,0,1,1,0,0,0,,GuytJa01
1071,Marvin Hall,2TM,27,WR,12,6,,,0,,,,,,,0,0,1,1,0,0,0,,HallMa02
1072,Clark Harris,CIN,36,LS,16,0,,,0,,,,,,,,0,1,1,0,0,0,,HarrCl20
1073,Demone Harris,KAN,25,DE,1,0,,,0,,,,,,,,0,3,1,2,0,0,,HarrDe06
1074,Trent Harris,NYG,25,DT,4,2,,,0,,,,,,,0,0.5,5,1,4,0,1,,HarrTr01
1075,J.T. Hassell,NYJ,25,LB,3,0,,,0,,,,,,,,0,1,1,0,0,0,,HassJT00
1076,Dontrell Hilliard,2TM,25,RB,7,0,,,0,,,,,,,0,0,1,1,0,0,0,,HillDo00
1077,KhaDarel Hodge,CLE,25,WR,9,0,,,0,,,,,,,0,0,1,1,0,0,0,,HodgKh00
1078,Mack Hollins,MIA,27,WR,16,2,,,0,,,0,1,0,0,0,0,3,1,2,0,0,,HollMa00
1079,Dustin Hopkins,WAS,30,K,16,0,,,0,,,,,,,0,0,1,1,0,0,0,,HopkDu00
1080,Juju Hughes,LAR,22,DB,12,0,,,0,,,,,,,,0,3,1,2,0,0,,HughJu00
1081,Charley Hughlett,CLE,30,LS,16,0,,,0,,,,,,,,0,1,1,0,0,0,,HughCh01
1082,Alec Ingold,LVR,24,FB,16,4,,,0,,,0,0,1,0,0,0,1,1,0,0,0,,IngoAl01
1083,Bennett Jackson,NYJ,29,DB,4,0,,,0,,,,,,,,0,1,1,0,0,0,,JackBe00
1084,Justin Jackson,LAC,24,RB,9,4,,,0,,,,,,,0,0,3,1,2,0,0,,JackJu01
1085,Michael Jackson,NWE,23,DB,1,0,,,0,,,,,,,,0,1,1,0,0,0,,JackMi01
1086,Andy Janovich,CLE,27,RB,14,3,,,0,,,,,,,0,0,3,1,2,0,0,,JanoAn00
1087,Marcus Johnson,IND,26,WR,11,3,,,0,,,1,0,0,0,0,0,1,1,0,0,0,,JohnMa07
1088,Benito Jones,MIA,23,DT,6,0,,,0,,,,,,,,0,2,1,1,1,0,,JoneBe03
1089,Joseph Jones,DEN,26,LB,14,0,,,0,,,,,,,,0,3,1,2,0,0,,JoneJo05
1090,Joshua Kelley,LAC,23,RB,14,0,,,0,,,0,2,0,0,0,0,1,1,0,0,0,,KellJo01
1091,Casey Kreiter,NYG,30,LS,16,0,,,0,,,,,,,,0,1,1,0,0,0,,KreiCa00
1092,Patrick Laird,MIA,25,RB,16,0,,,0,,,0,1,0,0,0,0,1,1,0,0,0,,LairPa00
1093,Devaroe Lawrence,WAS,28,DT,1,0,,,0,,,,,,,,0,1,1,0,0,0,,LawrDe02
1094,Darron Lee,BUF,26,LB,2,0,,,0,,,,,,,,0,1,1,0,0,0,,LeexDa00
1095,Jessie Lemonier,LAC,23,DE,6,0,,,0,,,,,,,,0,2,1,1,0,2,,LemoJe00
1096,Rick Lovato,PHI,28,LS,16,0,,,0,,,,,,,,0,6,1,5,0,0,,LovaRi00
1097,Dylan Mabin,2TM,23,DB,4,0,,,0,,,,,,,,0,2,1,1,0,0,,MabiDy00
1098,Isaiah Mack,2TM,24,DT,8,0,,,0,,,,,,,,0,3,1,2,0,1,,MackIs00
1099,Ross Matiscik,JAX,24,LS,16,0,,,0,,,,,,,,0,2,1,1,0,0,,MatiRo00
1100,Jared Mayden,SFO,22,S,2,0,,,0,,,,,,,,0,1,1,0,0,0,,MaydJa01
1101,Cole Mazza,LAC,25,C,16,0,,,0,,,,,,,,0,4,1,3,0,0,,MazzCo01
1102,Ray-Ray McCloud,PIT,24,WR,16,2,,,0,,,0,2,0,0,0,0,1,1,0,0,0,,McClRa00
1103,Brandon McManus,DEN,29,K,15,0,,,0,,,,,,,0,0,1,1,0,0,0,,McMaBr01
1104,Jordan Miller,ATL,23,DB,1,0,,,0,,,,,,,,0,1,1,0,0,0,,MillJo05
1105,Steven Mitchell,HOU,26,WR,6,1,,,0,,,,,,,0,0,1,1,0,0,0,,MitcSt02
1106,Stanley Morgan Jr.,CIN,24,WR,6,0,,,0,,,,,,,,0,3,1,2,0,0,,MorgSt02
1107,Larrell Murchison,TEN,23,DT,10,0,,,0,,,,,,,,0,5,1,4,1,0,,MurcLa00
1108,Netane Muti,DEN,21,G,4,1,,,0,,,,,,,,0,1,1,0,0,0,,MutiNe00
1109,Jason Myers,SEA,29,K,16,0,,,0,,,,,,,0,0,2,1,1,0,0,,MyerJa00
1110,Kai Nacua,SFO,25,DB,5,0,,,0,,,,,,,,0,1,1,0,0,0,,NacuKa00
1111,Kyle Nelson,SFO,34,C,3,0,,,0,,,,,,,,0,1,1,0,0,0,,NelsKy00
1112,Mark Nzeocha,SFO,30,LB,5,0,,,0,,,,,,,,0,1,1,0,0,0,,NzeoMa00
1113,Julian Okwara,DET,23,LB,6,0,,,0,,,,,,,,0,3,1,2,1,0,,OkwaJu00
1114,Gunner Olszewski+,NWE,24,WR,13,2,,,0,,,0,1,1,0,0,0,2,1,1,0,0,,OlszGu00
1115,Joe Ostman,PHI,25,DE,3,0,,,0,,,,,,,,0,1,1,0,0,0,,OstmJo00
1116,Devine Ozigbo,JAX,24,RB,8,0,,,0,,,,,,,0,0,2,1,1,0,0,,OzigDe01
1117,Taybor Pepper,SFO,26,LS,12,0,,,0,,,,,,,,0,2,1,1,0,0,,PeppTa00
1118,Artavis Pierce,CHI,24,RB,5,0,,,0,,,,,,,0,0,2,1,1,0,0,,PierAr00
1119,Bradley Pinion,TAM,26,P,16,0,,,0,,,,,,,0,0,1,1,0,0,0,,PiniBr00
1120,Tony Pollard,DAL,23,RB,16,2,,,0,,,,,,,0,0,1,1,0,0,0,,PollTo00
1121,Brandon Powell,ATL,25,WR,15,1,,,0,,,0,2,0,0,0,0,1,1,0,0,0,,PoweBr00
1122,Bobby Price,DET,22,DB,2,0,,,0,,,,,,,,0,1,1,0,0,0,,PricBo00
1123,Justin Pugh,ARI,30,LG,15,15,,,0,,,,,,,,0,1,1,0,0,0,,PughJu00
1124,Damarious Randall,SEA,28,DB,10,0,,,0,,,,,,,,0,3,1,2,0,0,,RandDa00
1125,Kalif Raymond,TEN,26,WR,15,3,,,0,,,,,,,0,0,2,1,1,0,0,,RaymKa00
1126,Joe Reed,LAC,22,WR,11,0,,,0,,,0,0,1,0,0,0,3,1,2,0,0,,ReedJo03
1127,Hunter Renfrow,LVR,25,WR,16,6,,,0,,,0,2,0,0,0,0,1,1,0,0,0,,RenfHu00
1128,Reggie Robinson II,DAL,23,CB,5,0,,,0,,,1,,,,,0,1,1,0,0,0,,RobiRe00
1129,Anthony Rush,2TM,24,DT,5,0,,,0,,,,,,,0,0.5,5,1,4,0,1,,RushAn00
1130,Jaylen Samuels,PIT,24,RB,14,1,,,0,,,,,,,0,0,1,1,0,0,0,,SamuJa00
1131,Cairo Santos,CHI,29,K,16,0,,,0,,,,,,,0,0,1,1,0,0,0,,SantCa01
1132,Eric Saubert,JAX,26,TE,8,4,,,0,,,,,,,0,0,2,1,1,0,0,,SaubEr00
1133,Patrick Scales,CHI,32,LS,16,0,,,0,,,,,,,,0,1,1,0,0,0,,ScalPa00
1134,Mason Schreck,CIN,27,TE,14,1,,,0,,,,,,,,0,1,1,0,0,0,,SchrMa00
1135,Anthony Sherman,KAN,32,RB,13,1,,,0,,,,,,,0,0,1,1,0,0,0,,SherAn00
1136,Irv Smith Jr.,MIN,22,TE,13,7,,,0,,,,,,,0,0,1,1,0,0,0,,SmitIr01
1137,Vyncint Smith,NYJ,24,WR,7,0,,,0,,,,,,,0,0,3,1,2,0,0,,SmitVy00
1138,Equanimeous St. Brown,GNB,24,WR,12,1,,,0,,,,,,,0,0,1,1,0,0,0,,St.BEq00
1139,Luke Stocker,ATL,32,TE,16,13,,,0,,,,,,,0,0,2,1,1,0,0,,StocLu00
1140,Jason Strowbridge,MIA,24,DE,8,0,,,0,,,,,,,,0,3,1,2,1,0,,StroJa02
1141,Nick Sundberg,WAS,33,LS,16,0,,,0,,,,,,,,0,1,1,0,0,0,,SundNi00
1142,Josh Thomas,BUF,24,DB,2,0,,,0,,,,,,,,0,1,1,0,0,0,,ThomJo06
1143,Mike Thomas,CIN,26,WR,14,0,,,0,,,0,1,0,0,0,0,1,1,0,0,0,,ThomMi04
1144,Neiko Thorpe,SEA,30,DB,3,0,,,0,,,,,,,,0,1,1,0,0,0,,ThorNe00
1145,Eric Tomlinson,2TM,28,TE,7,2,,,0,,,,,,,,0,1,1,0,0,0,,TomlEr01
1146,Drue Tranquill,LAC,25,LB,1,1,,,0,,,,,,,,0,1,1,0,0,0,,TranDr00
1147,Adam Trautman,NOR,23,TE,15,6,,,0,,,,,,,0,0,1,1,0,0,0,,TrauAd00
1148,Justin Tucker*,BAL,31,K,16,0,,,0,,,,,,,0,0,1,1,0,0,0,,TuckJu00
1149,Malik Turner,DAL,24,WR,6,0,,,0,,,,,,,,0,1,1,0,0,0,,TurnMa00
1150,Greg Van Roten,NYJ,30,RG,13,13,,,0,,,,,,,,0,1,1,0,0,0,,VanRGr00
1151,Dee Virgin,DET,27,DB,2,0,,,0,,,,,,,,0,1,1,0,0,0,,VirgDe00
1152,Reggie Walker,ARI,24,LB,1,0,,,0,,,,,,,,0,1,1,0,0,0,,WalkRe01
1153,Tress Way,WAS,30,P,16,0,,,0,,,,,,,0,0,1,1,0,0,0,,WayxTr00
1154,Joe Webb,NYG,34,QB,2,0,,,0,,,,,,,,0,1,1,0,0,0,,WebbJo00
1155,Jon Weeks,HOU,34,LS,16,0,,,0,,,,,,,,0,1,1,0,0,0,,WeekJo00
1156,Chris Westry,DAL,23,DB,2,0,,,0,,,,,,,,0,1,1,0,0,0,,WestCh03
1157,Brandon Williams,NYG,28,DB,6,0,,,0,,,,,,,,0,1,1,0,0,0,,WillBr07
1158,Cedrick Wilson Jr.,DAL,25,WR,16,0,,,0,,,1,0,0,0,0,0,1,1,0,0,0,,WilsCe01
1159,Quincy Wilson,NYJ,24,DB,3,1,,,0,,,,,,,,0,1,1,0,1,0,,WilsQu01
1160,Charlie Woerner,SFO,23,TE,14,0,,,0,,,,,,,0,0,2,1,1,0,0,,WoerCh00
1161,Isaiah Wright,WAS,23,WR,14,6,,,0,,,0,3,2,0,0,0,2,1,1,0,0,,WrigIs01
1162,Brandon Aiyuk,SFO,22,WR,12,11,,,0,,,0,0,1,5,0,0,,,,,,,AiyuBr00
1163,Otaro Alaka,BAL,24,LB,5,0,,,0,,,,,,,,0,1,0,1,0,0,,AlakOt01
1164,Josh Allen*,BUF,24,QB,16,16,,,0,,,0,9,1,-2,0,0,,,,,,,AlleJo02
1165,Auzoyah Alufohai,HOU,24,DT,3,0,,,0,,,,,,,,0,1,0,1,0,0,,AlufAu00
1166,JJ Arcega-Whiteside,PHI,24,WR,8,0,,,0,,,0,0,1,0,1,0,,,,,,,ArceJJ00
1167,Dan Arnold,ARI,25,TE,16,5,,,0,,,0,2,1,0,0,0,,,,,,,ArnoDa00
1168,Kalen Ballage,2TM,25,RB,11,2,,,0,,,0,1,1,0,0,0,,,,,,,BallKa00
1169,Peyton Barber,WAS,26,RB,16,2,,,0,,,,,,,0,0,2,0,2,0,0,,BarbPe01
1170,Alex Barrett,SFO,26,DE,7,0,,,0,,,,,,,,0,5,0,5,0,2,,BarrAl00
